vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI103320_A_Moscow_10_1999	CY088251_A_England_525_2003	2003.11.27	3.022	3	3	5	37.623	37	33	45
EPI103320_A_Moscow_10_1999	CY088267_A_England_585_2003	2003.11.25	3.022	3	3	5	33.648	33	31	41
EPI103320_A_Moscow_10_1999	CY088275_A_England_487_2003	2003.11.24	3.024	3	3	5	36.639	36	32	44
EPI103320_A_Moscow_10_1999	CY088291_A_England_491_2003	2003.11.24	3.024	3	3	5	37.645	37	35	45
EPI103320_A_Moscow_10_1999	CY088323_A_England_508_2003	2003.11.27	5.022	5	5	7	33.632	33	29	41
EPI103320_A_Moscow_10_1999	CY088339_A_England_957_2003	2003.11.28	3.024	3	3	5	39.638	39	37	47
EPI103320_A_Moscow_10_1999	CY088363_A_England_558_2003	2003.12.5	3.012	3	3	9	21.7	21	21	57
EPI103320_A_Moscow_10_1999	CY088379_A_England_532_2003	2003.11.27	3.024	3	3	5	40.629	40	38	48
EPI103320_A_Moscow_10_1999	CY088387_A_England_522_2003	2003.12.12	3.022	3	3	5	36.621	36	32	44
EPI103320_A_Moscow_10_1999	CY088403_A_England_547_2003	2003.12.18	3.022	3	3	5	34.533	34	34	40
EPI103320_A_Moscow_10_1999	CY090956_A_South_Carolina_NHRC0002_2003	2003.11.13	4.022	4	4	6	34.638	34	30	42
EPI103320_A_Moscow_10_1999	CY091124_A_Missouri_NHRC0002_2004	2004.1.9	3.026	3	3	5	32.626	32	28	40
EPI103320_A_Moscow_10_1999	CY091468_A_California_NHRC0006_2003	2003.12.10	4.022	4	4	6	35.629	35	31	43
EPI103320_A_Moscow_10_1999	CY092216_A_Georgia_NHRC0001_2003	2003.12.5	3.022	3	3	5	33.638	33	29	41
EPI103320_A_Moscow_10_1999	CY107095_A_England_470_2003	2003.11.5	3.022	3	3	5	35.621	35	33	43
EPI103320_A_Moscow_10_1999	CY107111_A_England_516_2003	2003.11.20	3.02	3	3	5	33.533	33	33	39
EPI103320_A_Moscow_10_1999	CY107151_A_England_493_2003	2003.11.23	3.022	3	3	5	37.623	37	33	45
EPI103320_A_Moscow_10_1999	CY107167_A_England_532_2003	2003.11.27	3.024	3	3	5	41.055	41	35	49
EPI103320_A_Moscow_10_1999	CY112948_A_Netherlands_1_2002	2002.1.7	4.016	4	4	6	23.478	23	22	31
EPI103320_A_Moscow_10_1999	CY114324_A_Netherlands_3_2000	2000.1.6	1.016	1	1	7	12.124	12	12	48
EPI103320_A_Moscow_10_1999	CY114340_A_Netherlands_126_2001	2001.3.21	2.012	2	2	4	16.391	16	16	24
EPI103320_A_Moscow_10_1999	EPI358781_A_Fujian_411_2002	2002.7.1	2.014	2	2	8	19.365	19	19	59
EPI103320_A_Moscow_10_1999	EPI367109_A_California_7_2004	2004.9.16	2.016	2	2	8	21.692	21	21	55
EPI103320_A_Moscow_10_1999	KJ855376_A_Mexico_DIF835_2003	2003.7.4	3.014	3	3	9	21.4	21	21	65
EPI103320_A_Moscow_10_1999	KJ855448_A_Mexico_DIF2662_2003	2003.12.15	3.022	3	3	5	32.622	32	28	40
EPI358781_A_Fujian_411_2002	CY002007_A_New_York_359_2005	2005.1.17	1.006	1	1	3	16.225	16	16	21
EPI358781_A_Fujian_411_2002	CY002015_A_New_York_361_2005	2005.2.2	1.006	1	1	3	17.127	17	17	22
EPI358781_A_Fujian_411_2002	CY002079_A_New_York_396_2005	2005.3.4	1.008	1	1	3	17.087	17	17	22
EPI358781_A_Fujian_411_2002	CY002199_A_New_York_366_2004	2004.12.20	2.006	2	2	4	16.059	16	16	21
EPI358781_A_Fujian_411_2002	CY002231_A_New_York_372_2004	2004.12.22	2.006	2	2	4	13.057	13	13	18
EPI358781_A_Fujian_411_2002	CY002255_A_New_York_381_2004	2004.12.28	1.006	1	1	3	16.061	16	16	21
EPI358781_A_Fujian_411_2002	CY002263_A_New_York_383_2004	2004.12.29	1.008	1	1	3	16.059	16	16	21
EPI358781_A_Fujian_411_2002	CY002447_A_New_York_365_2004	2004.12.16	3.008	3	3	5	16.073	16	16	21
EPI358781_A_Fujian_411_2002	CY002463_A_New_York_373_2005	2005.2.22	2.008	2	2	4	18.177	18	17	68
EPI358781_A_Fujian_411_2002	CY002599_A_New_York_377_2004	2004.12.20	1.006	1	1	3	17.065	17	17	22
EPI358781_A_Fujian_411_2002	CY002719_A_New_York_319_2004	2004.11.8	2.008	2	2	4	17.061	17	17	22
EPI358781_A_Fujian_411_2002	CY002791_A_New_York_232_2004	2004.12.9	1.006	1	1	3	16.061	16	16	21
EPI358781_A_Fujian_411_2002	CY003079_A_New_York_123_2004	2004.12.16	2.006	2	2	4	17.065	17	17	22
EPI358781_A_Fujian_411_2002	CY003647_A_New_York_463_2005	2005.2.9	2.008	2	2	4	17.067	17	17	22
EPI358781_A_Fujian_411_2002	CY003671_A_New_York_471_2004	2004.11.8	3.006	3	3	5	17.061	17	17	22
EPI358781_A_Fujian_411_2002	CY006091_A_New_York_465_2005	2005.3.8	1.006	1	1	3	20.077	20	20	25
EPI358781_A_Fujian_411_2002	CY019156_A_New_York_900_2004	2004.12.22	2.006	2	2	4	13.057	13	13	18
EPI358781_A_Fujian_411_2002	CY019164_A_New_York_900_2004	2004.12.22	2.006	2	2	4	13.057	13	13	18
EPI358781_A_Fujian_411_2002	CY019180_A_New_York_905_2004	2004.12.27	1.006	1	1	3	16.061	16	16	21
EPI358781_A_Fujian_411_2002	CY019260_A_New_York_908_2004	2004.12.27	1.006	1	1	3	16.061	16	16	21
EPI358781_A_Fujian_411_2002	CY019300_A_New_York_913_2005	2005.1.10	1.006	1	1	3	17.065	17	17	22
EPI358781_A_Fujian_411_2002	CY019308_A_New_York_918_2005	2005.1.10	1.006	1	1	3	17.065	17	17	22
EPI358781_A_Fujian_411_2002	CY019324_A_New_York_918_2005	2005.1.10	1.006	1	1	3	17.065	17	17	22
EPI358781_A_Fujian_411_2002	CY020540_A_New_York_913_2005	2005.1.10	1.006	1	1	3	17.065	17	17	22
EPI358781_A_Fujian_411_2002	CY038686_A_Hong_Kong_HKU42_2005	2005.1.6	3.013	3	3	5	20.121	20	19	34
EPI358781_A_Fujian_411_2002	CY038702_A_Hong_Kong_HKU62_2005	2005.5.13	1.138	1	1	3	18.102	18	18	50
EPI358781_A_Fujian_411_2002	CY038710_A_Hong_Kong_HKU65_2005	2005.5.17	3.138	3	3	5	17.072	17	17	21
EPI358781_A_Fujian_411_2002	CY038718_A_Hong_Kong_HKU67_2005	2005.5.23	4.138	4	4	6	17.074	17	17	21
EPI358781_A_Fujian_411_2002	CY038734_A_Hong_Kong_HKU69_2005	2005.5.27	1.138	1	1	3	17.081	17	17	31
EPI358781_A_Fujian_411_2002	CY038742_A_Hong_Kong_HKU70_2005	2005.5.30	2.14	2	2	4	18.085	18	18	30
EPI358781_A_Fujian_411_2002	CY038758_A_Hong_Kong_HKU79_2005	2005.7.16	1.138	1	1	3	19.109	19	19	53
EPI358781_A_Fujian_411_2002	CY039054_A_Hong_Kong_HKU40_2004	2004.11.23	2.004	2	2	4	17.075	17	17	27
EPI358781_A_Fujian_411_2002	CY039062_A_Hong_Kong_HKU45_2005	2005.3.7	0.032	0	0	2	21.1	21	20	26
EPI358781_A_Fujian_411_2002	CY039070_A_Hong_Kong_HKU47_2005	2005.3.19	2.138	2	2	4	18.076	18	18	22
EPI358781_A_Fujian_411_2002	CY039214_A_Hong_Kong_HKU58_2005	2005.5.5	2.14	2	2	4	20.081	20	20	32
EPI358781_A_Fujian_411_2002	CY039230_A_Hong_Kong_HKU61_2005	2005.5.11	1.139	1	1	3	17.069	17	17	21
EPI358781_A_Fujian_411_2002	CY039238_A_Hong_Kong_HKU63_2005	2005.5.14	2.138	2	2	4	17.067	17	17	21
EPI358781_A_Fujian_411_2002	CY040329_A_Hong_Kong_HKU52_2005	2005.4.16	1.138	1	1	3	18.077	18	18	22
EPI358781_A_Fujian_411_2002	CY040345_A_Hong_Kong_HKU75_2005	2005.6.17	2.138	2	2	4	17.065	17	17	21
EPI358781_A_Fujian_411_2002	CY040353_A_Hong_Kong_HKU76_2005	2005.6.21	3.14	3	3	5	17.068	17	17	21
EPI358781_A_Fujian_411_2002	CY040361_A_Hong_Kong_HKU77_2005	2005.6.29	1.14	1	1	3	19.075	19	19	23
EPI358781_A_Fujian_411_2002	CY043767_A_Hong_Kong_HKU72_2005	2005.6.1	1.138	1	1	3	19.079	19	19	31
EPI358781_A_Fujian_411_2002	CY043775_A_Hong_Kong_HKU78_2005	2005.7.9	1.138	1	1	3	22.065	22	22	26
EPI358781_A_Fujian_411_2002	CY044404_A_Hong_Kong_HKU73_2005	2005.6.2	1.14	1	1	3	18.068	18	17	22
EPI358781_A_Fujian_411_2002	CY090996_A_South_Carolina_NHRC0001_2005	2005.2.11	2.012	2	2	4	19.095	19	19	24
EPI358781_A_Fujian_411_2002	CY091012_A_Illinois_NHRC0001_2005	2005.4.6	1.014	1	1	3	20.087	20	20	25
EPI358781_A_Fujian_411_2002	CY091140_A_Texas_NHRC0001_2005	2005.2.16	3.01	3	3	5	17.129	17	16	22
EPI358781_A_Fujian_411_2002	CY091316_A_Hong_Kong_NHRC0001_2005	2005.6.15	1.144	1	1	3	17.086	17	17	31
EPI358781_A_Fujian_411_2002	CY091436_A_California_NHRC0002_2005	2005.2.7	1.014	1	1	3	21.113	21	21	26
EPI358781_A_Fujian_411_2002	CY100575_A_Mexico_InDRE2246_2005	2005.9.11	2.188	2	2	5	18.222	18	17	53
EPI358781_A_Fujian_411_2002	CY112996_A_Netherlands_132_2004	2004.12.4	3.008	3	3	5	16.073	16	16	21
EPI358781_A_Fujian_411_2002	EPI502253_A_Wisconsin_67_2005	2005.1.1	4.142	4	4	6	19.087	19	19	31
EPI358781_A_Fujian_411_2002	KJ855424_A_Mexico_QUE2270_2005	2005.8.11	2.138	2	2	4	18.079	18	18	30
EPI358781_A_Fujian_411_2002	KJ855472_A_Mexico_TLA2227_2005	2005.9.11	3.142	3	3	5	18.087	18	18	22
EPI367109_A_California_7_2004	CY019866_A_New_York_938_2006	2006.3.2	2.144	2	2	4	24.128	24	24	29
EPI367109_A_California_7_2004	CY020372_A_New_York_938_2006	2006.3.2	2.144	2	2	4	24.128	24	24	29
EPI367109_A_California_7_2004	CY091036_A_Illinois_NHRC0002_2005	2005.12.23	1.146	1	1	3	26.117	26	26	31
EPI367109_A_California_7_2004	CY091532_A_California_NHRC0006_2005	2005.12.2	0.008	0	0	2	9.036	9	9	13
EPI367109_A_California_7_2004	CY113004_A_Netherlands_548_2005	2005.12.26	1.144	1	1	3	23.104	23	23	28
EPI367109_A_California_7_2004	CY172198_A_New_York_1001_2005	2005.11.10	1.144	1	1	3	26.102	26	26	31
EPI367109_A_California_7_2004	CY172390_A_New_York_1028_2006	2006.2.20	1.008	1	1	3	2.042	2	2	12
EPI502253_A_Wisconsin_67_2005	CY025428_A_California_UR06_0347_2007	2007.2.19	3.018	3	3	7	15.201	15	15	21
EPI502253_A_Wisconsin_67_2005	CY027570_A_Texas_UR06_0358_2007	2007.2.20	3.018	3	3	7	12.203	12	12	48
EPI502253_A_Wisconsin_67_2005	CY037310_A_Qatar_AF02_2008	2008.1.29	5.02	5	5	9	22.238	22	21	30
EPI502253_A_Wisconsin_67_2005	CY037326_A_Korea_AF05_2008	2008.2.19	4.022	4	4	8	18.135	18	16	22
EPI502253_A_Wisconsin_67_2005	CY039406_A_Taiwan_70002_2007	2007.1.2	3.006	3	3	5	10.108	10	10	46
EPI502253_A_Wisconsin_67_2005	CY039414_A_Taiwan_70113_2007	2007.1.15	3.008	3	3	5	14.143	14	14	50
EPI502253_A_Wisconsin_67_2005	CY040057_A_Taiwan_70307_2007	2007.2.3	3.01	3	3	5	10.125	10	10	46
EPI502253_A_Wisconsin_67_2005	CY040073_A_Taiwan_2361_2007	2007.11.12	3.022	3	3	7	15.805	15	15	25
EPI502253_A_Wisconsin_67_2005	CY040105_A_Taiwan_70120_2008	2008.1.15	4.052	4	4	8	17.115	17	17	21
EPI502253_A_Wisconsin_67_2005	CY044603_A_Boston_40_2008	2008.2.15	3.022	3	3	7	20.113	20	18	24
EPI502253_A_Wisconsin_67_2005	CY044827_A_Boston_88_2008	2008.4.16	5.01	5	5	7	19.137	19	19	23
EPI502253_A_Wisconsin_67_2005	CY113020_A_Netherlands_377_2008	2008.9.27	6.012	6	6	8	20.143	20	20	26
EPI502253_A_Wisconsin_67_2005	CY114404_A_Netherlands_363_2006	2006.12.24	5.162	5	5	9	38.736	38	37	44
EPI502253_A_Wisconsin_67_2005	CY114412_A_Netherlands_69_2007	2007.2.19	3.014	3	3	7	19.113	19	19	23
EPI502253_A_Wisconsin_67_2005	CY114420_A_Netherlands_348_2007	2007.11.6	3.02	3	3	7	16.179	16	16	24
EPI502253_A_Wisconsin_67_2005	CY173286_A_New_York_1155_2008	2008.3.27	5.01	5	5	7	18.133	18	18	22
EPI502253_A_Wisconsin_67_2005	EPI577980_A_Brisbane_10_2007	2007.2.6	4.026	4	4	8	17.179	17	17	25
EPI577980_A_Brisbane_10_2007	CY050611_A_New_York_3018_2009	2009.4.27	3.008	3	3	5	12.395	12	12	16
EPI577980_A_Brisbane_10_2007	CY050731_A_New_York_3143_2009	2009.4.30	3.022	3	3	11	12.522	12	12	70
EPI577980_A_Brisbane_10_2007	CY050795_A_New_York_3491_2009	2009.5.11	3.022	3	3	11	13.522	13	13	71
EPI577980_A_Brisbane_10_2007	CY050827_A_New_York_3738_2009	2009.5.20	3.008	3	3	5	13.395	13	13	17
EPI577980_A_Brisbane_10_2007	CY064830_A_California_VRDL138_2009	2009.4.29	4.014	4	4	8	14.082	14	14	18
EPI577980_A_Brisbane_10_2007	CY067976_A_California_VRDL339_2009	2009.5.4	3.01	3	3	5	13.394	13	12	17
EPI577980_A_Brisbane_10_2007	CY068104_A_California_VRDL368_2009	2009.4.27	4.032	4	4	12	16.261	16	16	74
EPI577980_A_Brisbane_10_2007	CY068208_A_California_VRDL170_2009	2009.4.28	5.01	5	5	7	15.083	15	15	19
EPI577980_A_Brisbane_10_2007	CY068232_A_California_VRDL188_2009	2009.4.29	5.008	5	5	7	14.074	14	14	18
EPI577980_A_Brisbane_10_2007	CY068296_A_California_VRDL247_2009	2009.4.29	5.022	5	5	13	13.209	13	13	71
EPI577980_A_Brisbane_10_2007	CY068336_A_California_VRDL260_2009	2009.5.1	3.008	3	3	5	13.392	13	12	17
EPI577980_A_Brisbane_10_2007	CY068360_A_California_VRDL263_2009	2009.4.30	3.008	3	3	5	13.392	13	12	17
EPI577980_A_Brisbane_10_2007	CY068416_A_California_VRDL277_2009	2009.4.30	3.008	3	3	5	11.407	11	11	15
EPI577980_A_Brisbane_10_2007	CY068480_A_California_VRDL309_2009	2009.5.2	4.014	4	4	8	14.082	14	14	18
EPI577980_A_Brisbane_10_2007	CY068640_A_California_VRDL394_2009	2009.4.28	4.01	4	4	6	17.088	17	17	21
EPI577980_A_Brisbane_10_2007	CY068781_A_California_VRDL205_2009	2009.4.29	4.022	4	4	8	14.118	14	14	36
EPI577980_A_Brisbane_10_2007	CY069322_A_Korea_WRAIR1038P_2009	2009.4.9	4.008	4	4	6	13.393	13	13	17
EPI577980_A_Brisbane_10_2007	CY069426_A_Japan_WRAIR1140P_2009	2009.2.9	5.016	5	5	9	15.132	15	15	21
EPI577980_A_Brisbane_10_2007	CY072221_A_New_York_20343_2010	2010.6.16	6.908	7	5	9	20.293	20	20	24
EPI577980_A_Brisbane_10_2007	CY077432_A_California_VRDL356_2009	2009.6.2	5.014	5	5	11	13.468	13	13	60
EPI577980_A_Brisbane_10_2007	CY084416_A_New_York_3918_2009	2009.6.5	5.018	5	5	9	13.441	13	13	35
EPI577980_A_Brisbane_10_2007	CY089740_A_Boston_40_2009	2009.2.27	6.008	6	6	8	13.094	13	13	17
EPI577980_A_Brisbane_10_2007	CY089756_A_Boston_75_2009	2009.1.16	5.01	5	5	7	13.084	13	13	17
EPI577980_A_Brisbane_10_2007	CY093237_A_South_Korea_WRAIR1171P_2009	2009.1.1	4.024	4	4	12	16.204	16	16	74
EPI577980_A_Brisbane_10_2007	CY093316_A_Kyrgyzstan_WRAIR1256P_2008	2008.12.1	4.019	4	4	8	16.103	16	16	38
EPI577980_A_Brisbane_10_2007	CY093348_A_Kuwait_WRAIR1561P_2009	2009.1.1	4.008	4	4	6	13.1	13	13	17
EPI577980_A_Brisbane_10_2007	CY106599_A_Hong_Kong_H090_671_V10_2009	2009.7.6	6.014	6	6	10	15.32	15	15	37
EPI577980_A_Brisbane_10_2007	CY106647_A_Hong_Kong_H090_689_V22_2009	2009.7.12	3.016	3	3	7	14.437	14	14	36
EPI577980_A_Brisbane_10_2007	CY106655_A_Hong_Kong_H090_692_V10_2009	2009.7.10	3.012	3	3	7	15.395	15	15	19
EPI577980_A_Brisbane_10_2007	CY106703_A_Hong_Kong_H090_714_V10_2009	2009.7.15	3.022	3	3	11	14.522	14	14	72
EPI577980_A_Brisbane_10_2007	CY106735_A_Hong_Kong_H090_720_V31_2009	2009.7.24	6.014	6	6	10	15.298	15	15	21
EPI577980_A_Brisbane_10_2007	CY106743_A_Hong_Kong_H090_724_V10_2009	2009.7.20	4.008	4	4	6	13.391	13	13	17
EPI577980_A_Brisbane_10_2007	CY106751_A_Hong_Kong_H090_724_V20_2009	2009.7.22	4.008	4	4	6	13.391	13	13	17
EPI577980_A_Brisbane_10_2007	CY106791_A_Hong_Kong_H090_733_V10_2009	2009.7.22	5.022	5	5	13	13.522	13	13	71
EPI577980_A_Brisbane_10_2007	CY106847_A_Hong_Kong_H090_739_V22_2009	2009.7.27	3.008	3	3	5	14.397	14	14	18
EPI577980_A_Brisbane_10_2007	CY106863_A_Hong_Kong_H090_739_V33_2009	2009.7.29	3.008	3	3	5	14.397	14	14	18
EPI577980_A_Brisbane_10_2007	CY106871_A_Hong_Kong_H090_741_V10_2009	2009.7.24	3.016	3	3	7	13.445	13	13	35
EPI577980_A_Brisbane_10_2007	CY106879_A_Hong_Kong_H090_747_V10_2009	2009.7.28	3.008	3	3	5	15.397	15	15	19
EPI577980_A_Brisbane_10_2007	CY113028_A_Netherlands_69_2009	2009.1.12	4.014	4	4	8	13.108	13	13	35
EPI577980_A_Brisbane_10_2007	CY113044_A_Netherlands_761_2009	2009.6.25	5.008	5	5	7	19.124	19	19	23
EPI577980_A_Brisbane_10_2007	CY115527_A_Hong_Kong_H090_689_V20_2009	2009.7.12	3.008	3	3	5	14.393	14	14	18
EPI577980_A_Brisbane_10_2007	CY115647_A_Hong_Kong_H090_726_V10_2009	2009.7.20	3.016	3	3	7	13.437	13	13	35
EPI577980_A_Brisbane_10_2007	CY115687_A_Hong_Kong_H090_734_V32_2009	2009.7.27	3.008	3	3	5	15.391	15	15	19
EPI577980_A_Brisbane_10_2007	CY115727_A_Hong_Kong_H090_739_V23_2009	2009.7.27	3.008	3	3	5	14.397	14	14	18
EPI577980_A_Brisbane_10_2007	CY115735_A_Hong_Kong_H090_739_V33_2009	2009.7.29	3.012	3	3	7	14.419	14	14	36
EPI577980_A_Brisbane_10_2007	CY147666_A_Mexico_24013_2008	2008.12.1	1.006	1	1	3	8.038	8	8	12
EPI577980_A_Brisbane_10_2007	EPI577969_A_Perth_16_2009	2009.4.7	3.012	3	3	5	14.393	14	12	18
EPI577980_A_Brisbane_10_2007	HQ664917_A_Nanjing_1655_2010	2010.9.10	6.042	6	6	14	25.411	25	24	85
EPI577980_A_Brisbane_10_2007	HQ664922_A_Nanjing_1654_2010	2010.9.10	10.03	10	10	14	28.236	28	28	32
EPI577980_A_Brisbane_10_2007	HQ664929_A_Nanjing_1663_2010	2010.9.10	10.04	10	10	18	31.356	31	31	89
EPI577980_A_Brisbane_10_2007	KY049985_A_Qinghai_178_2010	2010.3.15	7.03	7	7	11	29.223	29	29	33
EPI577969_A_Perth_16_2009	CY091580_A_Illinois_NHRC0002_2011	2011.1.19	2.006	2	2	4	23.556	23	21	29
EPI577969_A_Perth_16_2009	CY091588_A_California_NHRC0001_2011	2011.1.14	3.026	3	3	11	23.694	23	21	84
EPI577969_A_Perth_16_2009	CY092272_A_California_NHRC0003_2011	2011.1.28	2.012	2	2	8	26.701	26	24	85
EPI577969_A_Perth_16_2009	CY092288_A_California_NHRC0002_2011	2011.1.16	2.012	2	2	8	25.619	25	23	84
EPI577969_A_Perth_16_2009	CY093221_A_District_of_Columbia_WRAIR0300_2010	2010.11.17	5.02	5	5	11	20.773	20	18	80
EPI577969_A_Perth_16_2009	CY093540_A_Mexico_City_WRAIR3579T_2010	2010.12.9	3.01	3	3	7	25.552	25	23	31
EPI577969_A_Perth_16_2009	CY111165_A_Boston_DOA05_2011	2011.1.11	2.012	2	2	8	27.623	27	25	84
EPI577969_A_Perth_16_2009	CY111309_A_Boston_DOA48_2011	2011.2.16	3.904	4	2	6	24.327	24	21	30
EPI577969_A_Perth_16_2009	CY111317_A_Boston_DOA51_2011	2011.2.18	3.904	4	2	6	26.662	26	24	32
EPI577969_A_Perth_16_2009	CY111421_A_Boston_DOA78_2011	2011.3.14	2.012	2	2	8	28.617	28	26	85
EPI577969_A_Perth_16_2009	CY114428_A_Netherlands_063_2011	2011.1.5	4.026	4	4	6	29.01	29	26	35
EPI577969_A_Perth_16_2009	CY114516_A_Netherlands_034_2010	2010.12.23	3.902	4	2	6	23.625	23	21	28
EPI577969_A_Perth_16_2009	CY134520_A_Boston_DOA38_2011	2011.2.12	3.01	3	3	7	25.576	25	23	31
EPI577969_A_Perth_16_2009	CY134568_A_Boston_DOA47_2011	2011.2.14	2.014	2	2	8	26.629	26	24	87
EPI577969_A_Perth_16_2009	CY167515_A_Tennessee_F2018A_2011	2011.1.24	4.012	4	4	10	23.619	23	21	82
EPI577969_A_Perth_16_2009	CY167571_A_Tennessee_F2031A_2011	2011.2.7	2.006	2	2	4	25.644	25	23	31
EPI577969_A_Perth_16_2009	EPI417234_A_Victoria_361_2011	2011.10.24	2.908	3	1	5	29.666	29	27	34
EPI577969_A_Perth_16_2009	EPI556813_A_Texas_50_2012	2012.4.15	2.91	3	1	9	28.817	28	26	86
EPI577969_A_Perth_16_2009	KC882441_A_Iowa_19_2010	2010.12.30	2.01	2	2	6	27.56	27	25	33
EPI577969_A_Perth_16_2009	KC882476_A_Texas_24_2010	2010.12.31	2.01	2	2	6	27.555	27	25	33
EPI577969_A_Perth_16_2009	KC882565_A_New_Jersey_01_2011	2011.1.11	3.91	4	2	8	23.373	23	22	80
EPI577969_A_Perth_16_2009	KC882641_A_Texas_06_2011	2011.2.5	2.012	2	2	8	26.62	26	24	85
EPI577969_A_Perth_16_2009	KC892843_A_Nevada_12_2012	2012.3.30	3.02	3	3	9	33.704	33	31	92
EPI577969_A_Perth_16_2009	KR137644_A_Bethesda_NIH12_2011	2011.2.15	5.904	6	4	8	33.92	34	32	39
EPI577969_A_Perth_16_2009	KT888257_A_Moscow_1514A00504942N_2012	2012.1.19	3.92	4	2	6	36.929	37	34	42
EPI577969_A_Perth_16_2009	KT888258_A_Moscow_1514A00504950T_2012	2012.1.11	2.914	3	1	7	32.693	32	30	37
EPI577969_A_Perth_16_2009	KT888259_A_Moscow_1514A00505149T_2012	2012.4.12	4.016	4	2	6	30.647	30	28	35
EPI577969_A_Perth_16_2009	KT888260_A_Moscow_1514A00505153N_2012	2012.3.23	4.02	4	2	6	30.652	30	28	35
EPI577969_A_Perth_16_2009	KT888261_A_Moscow_1514A00505162N_2012	2012.4.13	4.016	4	2	6	30.649	30	28	35
EPI577969_A_Perth_16_2009	KT888262_A_Mexico_City_1514A00904139N_CP2_2010	2010.12.29	2.012	2	2	8	24.612	24	22	83
EPI577969_A_Perth_16_2009	KT888267_A_Amman_1514A01004462T_2012	2012.1.11	3.906	4	2	6	31.665	31	29	36
EPI577969_A_Perth_16_2009	KT888268_A_Amman_1514A01004465T_2011	2011.12.5	2.904	3	1	5	31.657	31	29	36
EPI577969_A_Perth_16_2009	KT888275_A_Hong_Kong_1514A01704826T_2011	2011.11.15	2.9	3	1	5	25.641	25	23	30
EPI577969_A_Perth_16_2009	KT888279_A_Prague_1514A06404885N_2012	2012.4.12	2.9	3	1	5	28.647	28	26	33
EPI577969_A_Perth_16_2009	KT888281_A_Sarajevo_1514A06604486N_2012	2012.1.11	2.01	2	2	6	28.591	28	26	34
EPI577969_A_Perth_16_2009	KT888283_A_Budapest_1514A07804502N_2011	2011.12.12	3.902	4	2	6	30.683	30	28	35
EPI577969_A_Perth_16_2009	KT888944_A_Yokosuka_SE680_2012	2012.1.24	2.91	3	1	5	32.737	33	31	38
EPI577969_A_Perth_16_2009	KT888945_A_Yokosuka_SE863_2012	2012.2.3	4.91	5	3	7	29.696	29	27	34
EPI577969_A_Perth_16_2009	KT889082_A_Japan_17_2012	2012.1.31	2.92	3	1	7	33.747	33	31	89
EPI577969_A_Perth_16_2009	KT889083_A_Korea_18_2012	2012.1.24	2.904	3	1	5	31.754	31	29	36
EPI577969_A_Perth_16_2009	KT889087_A_Japan_22_2011	2011.12.20	2.012	2	2	8	31.273	31	28	89
EPI577969_A_Perth_16_2009	KT889091_A_Japan_26_2012	2012.3.5	4.912	5	1	9	35.775	35	31	89
EPI577969_A_Perth_16_2009	KT889099_A_Korea_37_2012	2012.1.19	2.9	3	1	5	26.643	26	24	31
EPI577969_A_Perth_16_2009	KT889102_A_Kyrgyzstan_40_2012	2012.1.12	2.91	3	1	9	28.815	28	26	86
EPI577969_A_Perth_16_2009	KT889103_A_Kyrgyzstan_41_2012	2012.1.12	3.91	4	2	10	28.819	28	26	86
EPI577969_A_Perth_16_2009	KT889104_A_Japan_42_2012	2012.1.31	5.928	6	4	12	33.802	33	29	89
EPI577969_A_Perth_16_2009	KT889105_A_Japan_43_2012	2012.2.5	2.908	3	1	5	32.155	32	29	38
EPI577969_A_Perth_16_2009	KT889107_A_Korea_45_2012	2012.1.13	2.906	3	1	5	33.711	33	31	38
EPI577969_A_Perth_16_2009	KT889108_A_Korea_47_2012	2012.1.20	2.906	3	1	5	29.774	29	27	34
EPI577969_A_Perth_16_2009	MK640845_A_China_38887_2012	2012.8.29	2.91	3	1	9	33.726	33	31	91
EPI577969_A_Perth_16_2009	MK640846_A_China_38888_2012	2012.8.29	3.9	4	2	6	31.663	31	29	36
EPI577969_A_Perth_16_2009	MK640847_A_China_39207_2012	2012.9.26	3.909	4	2	6	34.681	34	32	39
EPI577969_A_Perth_16_2009	MK729833_A_New_York_WC_LVD_10_001_2010	2010.11.4	4.026	4	4	10	23.708	23	21	81
EPI577969_A_Perth_16_2009	MK729873_A_New_York_WC_LVD_10_006_2010	2010.12.16	0.006	0	0	2	11.055	11	10	14
EPI417234_A_Victoria_361_2011	CY134779_A_Texas_JMM_8_2012	2012.11.20	4.022	4	4	10	44.257	44	42	51
EPI417234_A_Victoria_361_2011	CY135131_A_Texas_JMM_54_2012	2012.12.6	1.018	1	1	11	9.203	9	9	99
EPI417234_A_Victoria_361_2011	CY148427_A_Boston_DOA2_112_2012	2012.12.4	0.016	0	0	6	16.177	16	16	48
EPI417234_A_Victoria_361_2011	CY148547_A_Boston_DOA2_128_2012	2012.12.18	0.016	0	0	6	18.198	18	18	50
EPI417234_A_Victoria_361_2011	CY148707_A_Boston_DOA2_149_2013	2013.1.9	1.016	1	1	9	13.175	13	13	45
EPI417234_A_Victoria_361_2011	CY148787_A_Boston_DOA2_161_2013	2013.1.2	2.017	2	2	8	14.223	14	14	46
EPI417234_A_Victoria_361_2011	CY148923_A_Boston_DOA2_180_2013	2013.1.13	3.014	3	3	9	14.292	14	14	46
