vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI103320_A_Moscow_10_1999	CY088251_A_England_525_2003	2003.11.27	9.013	9	9	11	24.415	24	24	31
EPI103320_A_Moscow_10_1999	CY088267_A_England_585_2003	2003.11.25	7.014	7	7	9	32.27	32	30	37
EPI103320_A_Moscow_10_1999	CY088275_A_England_487_2003	2003.11.24	8.014	8	8	10	31.268	31	29	36
EPI103320_A_Moscow_10_1999	CY088291_A_England_491_2003	2003.11.24	7.026	7	7	9	30.266	30	28	35
EPI103320_A_Moscow_10_1999	CY088323_A_England_508_2003	2003.11.27	7.014	7	7	9	32.27	32	30	37
EPI103320_A_Moscow_10_1999	CY088339_A_England_957_2003	2003.11.28	8.048	8	8	10	31.479	31	30	37
EPI103320_A_Moscow_10_1999	CY088363_A_England_558_2003	2003.12.5	7.014	7	7	9	29.266	29	27	34
EPI103320_A_Moscow_10_1999	CY088379_A_England_532_2003	2003.11.27	7.014	7	7	9	30.268	30	28	35
EPI103320_A_Moscow_10_1999	CY088387_A_England_522_2003	2003.12.12	9.013	9	9	11	24.417	24	24	31
EPI103320_A_Moscow_10_1999	CY088403_A_England_547_2003	2003.12.18	7.028	7	7	9	30.266	30	28	35
EPI103320_A_Moscow_10_1999	CY090956_A_South_Carolina_NHRC0002_2003	2003.11.13	7.016	7	7	9	30.339	30	30	35
EPI103320_A_Moscow_10_1999	CY091124_A_Missouri_NHRC0002_2004	2004.1.9	9.016	9	9	11	33.336	33	33	38
EPI103320_A_Moscow_10_1999	CY091468_A_California_NHRC0006_2003	2003.12.10	6.018	6	6	8	28.339	28	28	33
EPI103320_A_Moscow_10_1999	CY092216_A_Georgia_NHRC0001_2003	2003.12.5	8.016	8	8	10	36.326	36	36	41
EPI103320_A_Moscow_10_1999	CY107095_A_England_470_2003	2003.11.5	9.013	9	9	11	24.413	24	24	31
EPI103320_A_Moscow_10_1999	CY107111_A_England_516_2003	2003.11.20	11.014	11	11	13	32.272	32	30	37
EPI103320_A_Moscow_10_1999	CY107151_A_England_493_2003	2003.11.23	8.014	8	8	10	32.266	32	30	37
EPI103320_A_Moscow_10_1999	CY107167_A_England_532_2003	2003.11.27	6.016	6	6	8	27.319	27	27	32
EPI103320_A_Moscow_10_1999	CY112948_A_Netherlands_1_2002	2002.1.7	7.016	7	7	9	20.302	20	20	24
EPI103320_A_Moscow_10_1999	CY114324_A_Netherlands_3_2000	2000.1.6	1.006	1	1	3	6.026	6	6	8
EPI103320_A_Moscow_10_1999	CY114340_A_Netherlands_126_2001	2001.3.21	3.047	3	3	5	13.206	13	13	19
EPI103320_A_Moscow_10_1999	EPI358781_A_Fujian_411_2002	2002.7.1	3.052	3	3	9	13.126	13	13	17
EPI103320_A_Moscow_10_1999	EPI367109_A_California_7_2004	2004.9.16	4.022	4	4	6	26.407	26	26	30
EPI103320_A_Moscow_10_1999	KJ855376_A_Mexico_DIF835_2003	2003.7.4	3.042	3	3	7	17.149	17	16	21
EPI103320_A_Moscow_10_1999	KJ855448_A_Mexico_DIF2662_2003	2003.12.15	8.016	8	8	10	32.322	32	32	37
EPI358781_A_Fujian_411_2002	CY002007_A_New_York_359_2005	2005.1.17	7.018	7	7	11	17.175	17	17	25
EPI358781_A_Fujian_411_2002	CY002015_A_New_York_361_2005	2005.2.2	5.018	5	5	9	19.159	19	19	25
EPI358781_A_Fujian_411_2002	CY002079_A_New_York_396_2005	2005.3.4	6.024	6	6	10	20.153	20	20	26
EPI358781_A_Fujian_411_2002	CY002199_A_New_York_366_2004	2004.12.20	7.018	7	7	11	19.153	19	19	25
EPI358781_A_Fujian_411_2002	CY002231_A_New_York_372_2004	2004.12.22	8.018	8	8	12	19.141	19	19	25
EPI358781_A_Fujian_411_2002	CY002255_A_New_York_381_2004	2004.12.28	5.018	5	5	9	19.143	19	19	25
EPI358781_A_Fujian_411_2002	CY002263_A_New_York_383_2004	2004.12.29	6.018	6	6	10	24.153	24	24	32
EPI358781_A_Fujian_411_2002	CY002447_A_New_York_365_2004	2004.12.16	6.024	6	6	10	24.17	24	23	30
EPI358781_A_Fujian_411_2002	CY002463_A_New_York_373_2005	2005.2.22	4.036	4	4	14	18.181	18	18	30
EPI358781_A_Fujian_411_2002	CY002599_A_New_York_377_2004	2004.12.20	5.018	5	5	9	19.143	19	19	25
EPI358781_A_Fujian_411_2002	CY002719_A_New_York_319_2004	2004.11.8	8.018	8	8	12	18.143	18	18	24
EPI358781_A_Fujian_411_2002	CY002791_A_New_York_232_2004	2004.12.9	5.018	5	5	9	20.143	20	20	26
EPI358781_A_Fujian_411_2002	CY003079_A_New_York_123_2004	2004.12.16	5.018	5	5	9	19.143	19	19	25
EPI358781_A_Fujian_411_2002	CY003647_A_New_York_463_2005	2005.2.9	7.022	7	7	11	20.167	20	20	26
EPI358781_A_Fujian_411_2002	CY003671_A_New_York_471_2004	2004.11.8	6.018	6	6	10	18.143	18	18	24
EPI358781_A_Fujian_411_2002	CY006091_A_New_York_465_2005	2005.3.8	5.02	5	5	9	20.151	20	20	26
EPI358781_A_Fujian_411_2002	CY019156_A_New_York_900_2004	2004.12.22	8.018	8	8	12	19.141	19	19	25
EPI358781_A_Fujian_411_2002	CY019164_A_New_York_900_2004	2004.12.22	8.018	8	8	12	19.141	19	19	25
EPI358781_A_Fujian_411_2002	CY019180_A_New_York_905_2004	2004.12.27	5.018	5	5	9	19.143	19	19	25
EPI358781_A_Fujian_411_2002	CY019260_A_New_York_908_2004	2004.12.27	5.018	5	5	9	19.143	19	19	25
EPI358781_A_Fujian_411_2002	CY019300_A_New_York_913_2005	2005.1.10	7.018	7	7	11	20.151	20	20	26
EPI358781_A_Fujian_411_2002	CY019308_A_New_York_918_2005	2005.1.10	5.018	5	5	9	20.153	20	20	26
EPI358781_A_Fujian_411_2002	CY019324_A_New_York_918_2005	2005.1.10	5.018	5	5	9	20.155	20	20	26
EPI358781_A_Fujian_411_2002	CY020540_A_New_York_913_2005	2005.1.10	7.018	7	7	11	20.151	20	20	26
EPI358781_A_Fujian_411_2002	CY038686_A_Hong_Kong_HKU42_2005	2005.1.6	6.009	6	6	8	6.154	6	6	12
EPI358781_A_Fujian_411_2002	CY038702_A_Hong_Kong_HKU62_2005	2005.5.13	7.003	7	7	9	8.116	8	8	12
EPI358781_A_Fujian_411_2002	CY038710_A_Hong_Kong_HKU65_2005	2005.5.17	7.003	7	7	9	7.114	7	7	11
EPI358781_A_Fujian_411_2002	CY038718_A_Hong_Kong_HKU67_2005	2005.5.23	7.003	7	7	9	11.135	11	11	15
EPI358781_A_Fujian_411_2002	CY038734_A_Hong_Kong_HKU69_2005	2005.5.27	8.003	8	8	10	8.12	8	8	12
EPI358781_A_Fujian_411_2002	CY038742_A_Hong_Kong_HKU70_2005	2005.5.30	8.005	8	8	10	9.127	9	9	13
EPI358781_A_Fujian_411_2002	CY038758_A_Hong_Kong_HKU79_2005	2005.7.16	7.005	7	7	9	10.119	10	9	14
EPI358781_A_Fujian_411_2002	CY039054_A_Hong_Kong_HKU40_2004	2004.11.23	6.011	6	6	8	6.128	6	6	10
EPI358781_A_Fujian_411_2002	CY039062_A_Hong_Kong_HKU45_2005	2005.3.7	4.022	4	4	8	20.183	20	20	26
EPI358781_A_Fujian_411_2002	CY039070_A_Hong_Kong_HKU47_2005	2005.3.19	7.003	7	7	9	7.116	7	7	11
EPI358781_A_Fujian_411_2002	CY039214_A_Hong_Kong_HKU58_2005	2005.5.5	8.003	8	8	10	8.118	8	8	12
EPI358781_A_Fujian_411_2002	CY039230_A_Hong_Kong_HKU61_2005	2005.5.11	7.003	7	7	9	8.116	8	8	12
EPI358781_A_Fujian_411_2002	CY039238_A_Hong_Kong_HKU63_2005	2005.5.14	8.005	8	8	10	8.41	8	8	12
EPI358781_A_Fujian_411_2002	CY040329_A_Hong_Kong_HKU52_2005	2005.4.16	7.003	7	7	9	8.422	8	8	12
EPI358781_A_Fujian_411_2002	CY040345_A_Hong_Kong_HKU75_2005	2005.6.17	7.003	7	7	9	9.118	9	9	13
EPI358781_A_Fujian_411_2002	CY040353_A_Hong_Kong_HKU76_2005	2005.6.21	7.005	7	7	9	10.119	10	10	14
EPI358781_A_Fujian_411_2002	CY040361_A_Hong_Kong_HKU77_2005	2005.6.29	7.003	7	7	9	7.118	7	7	11
EPI358781_A_Fujian_411_2002	CY043767_A_Hong_Kong_HKU72_2005	2005.6.1	7.003	7	7	9	8.419	8	8	14
EPI358781_A_Fujian_411_2002	CY043775_A_Hong_Kong_HKU78_2005	2005.7.9	7.003	7	7	9	9.122	9	9	13
EPI358781_A_Fujian_411_2002	CY044404_A_Hong_Kong_HKU73_2005	2005.6.2	7.003	7	7	9	8.116	8	8	12
EPI358781_A_Fujian_411_2002	CY090996_A_South_Carolina_NHRC0001_2005	2005.2.11	7.018	7	7	11	20.165	20	20	26
EPI358781_A_Fujian_411_2002	CY091012_A_Illinois_NHRC0001_2005	2005.4.6	7.018	7	7	11	22.161	22	22	28
EPI358781_A_Fujian_411_2002	CY091140_A_Texas_NHRC0001_2005	2005.2.16	6.02	6	6	10	22.173	22	22	28
EPI358781_A_Fujian_411_2002	CY091316_A_Hong_Kong_NHRC0001_2005	2005.6.15	7.003	7	7	9	9.118	9	9	13
EPI358781_A_Fujian_411_2002	CY091436_A_California_NHRC0002_2005	2005.2.7	7.048	7	7	11	22.25	22	22	28
EPI358781_A_Fujian_411_2002	CY100575_A_Mexico_InDRE2246_2005	2005.9.11	7.003	7	7	9	12.132	12	11	16
EPI358781_A_Fujian_411_2002	CY112996_A_Netherlands_132_2004	2004.12.4	6.018	6	6	10	20.151	20	20	28
EPI358781_A_Fujian_411_2002	EPI502253_A_Wisconsin_67_2005	2005.1.1	8.009	8	8	10	13.122	13	13	17
EPI358781_A_Fujian_411_2002	KJ855424_A_Mexico_QUE2270_2005	2005.8.11	8.005	8	8	10	8.122	8	8	12
EPI358781_A_Fujian_411_2002	KJ855472_A_Mexico_TLA2227_2005	2005.9.11	10.003	10	10	12	8.116	8	8	12
EPI367109_A_California_7_2004	CY019866_A_New_York_938_2006	2006.3.2	10.011	10	10	12	28.281	28	28	34
EPI367109_A_California_7_2004	CY020372_A_New_York_938_2006	2006.3.2	10.011	10	10	12	28.281	28	28	34
EPI367109_A_California_7_2004	CY091036_A_Illinois_NHRC0002_2005	2005.12.23	10.009	10	10	12	26.257	26	26	30
EPI367109_A_California_7_2004	CY091532_A_California_NHRC0006_2005	2005.12.2	4.012	4	4	12	6.081	6	5	56
EPI367109_A_California_7_2004	CY113004_A_Netherlands_548_2005	2005.12.26	11.013	11	11	13	29.275	29	29	35
EPI367109_A_California_7_2004	CY172198_A_New_York_1001_2005	2005.11.10	12.009	12	12	14	25.29	25	25	51
EPI367109_A_California_7_2004	CY172390_A_New_York_1028_2006	2006.2.20	3.012	3	3	7	5.065	5	5	19
EPI502253_A_Wisconsin_67_2005	CY025428_A_California_UR06_0347_2007	2007.2.19	1.016	1	1	3	18.101	18	16	22
EPI502253_A_Wisconsin_67_2005	CY027570_A_Texas_UR06_0358_2007	2007.2.20	2.014	2	2	4	16.572	17	13	21
EPI502253_A_Wisconsin_67_2005	CY037310_A_Qatar_AF02_2008	2008.1.29	5.01	5	5	7	19.592	20	16	24
EPI502253_A_Wisconsin_67_2005	CY037326_A_Korea_AF05_2008	2008.2.19	2.01	2	2	4	26.086	26	24	30
EPI502253_A_Wisconsin_67_2005	CY039406_A_Taiwan_70002_2007	2007.1.2	2.01	2	2	4	8.046	8	8	10
EPI502253_A_Wisconsin_67_2005	CY039414_A_Taiwan_70113_2007	2007.1.15	1.008	1	1	3	9.048	9	9	11
EPI502253_A_Wisconsin_67_2005	CY040057_A_Taiwan_70307_2007	2007.2.3	1.008	1	1	3	11.049	11	11	13
EPI502253_A_Wisconsin_67_2005	CY040073_A_Taiwan_2361_2007	2007.11.12	2.01	2	2	4	20.099	20	18	24
EPI502253_A_Wisconsin_67_2005	CY040105_A_Taiwan_70120_2008	2008.1.15	2.016	2	2	4	20.096	20	18	24
EPI502253_A_Wisconsin_67_2005	CY044603_A_Boston_40_2008	2008.2.15	1.012	1	1	3	26.092	26	24	30
EPI502253_A_Wisconsin_67_2005	CY044827_A_Boston_88_2008	2008.4.16	2.012	2	2	4	17.691	18	15	22
EPI502253_A_Wisconsin_67_2005	CY113020_A_Netherlands_377_2008	2008.9.27	2.312	3	1	5	22.431	22	20	28
EPI502253_A_Wisconsin_67_2005	CY114404_A_Netherlands_363_2006	2006.12.24	2.006	2	2	4	15.109	15	14	27
EPI502253_A_Wisconsin_67_2005	CY114412_A_Netherlands_69_2007	2007.2.19	1.01	1	1	3	21.069	21	19	25
EPI502253_A_Wisconsin_67_2005	CY114420_A_Netherlands_348_2007	2007.11.6	2.01	2	2	4	15.084	15	13	19
EPI502253_A_Wisconsin_67_2005	CY173286_A_New_York_1155_2008	2008.3.27	2.014	2	2	4	16.695	17	14	21
EPI502253_A_Wisconsin_67_2005	EPI577980_A_Brisbane_10_2007	2007.2.6	2.01	2	2	4	14.572	15	11	19
EPI577980_A_Brisbane_10_2007	CY050611_A_New_York_3018_2009	2009.4.27	4.004	4	4	6	8.674	9	8	25
EPI577980_A_Brisbane_10_2007	CY050731_A_New_York_3143_2009	2009.4.30	3.004	3	3	5	8.665	9	8	11
EPI577980_A_Brisbane_10_2007	CY050795_A_New_York_3491_2009	2009.5.11	4.004	4	4	6	8.659	9	8	11
EPI577980_A_Brisbane_10_2007	CY050827_A_New_York_3738_2009	2009.5.20	3.006	3	3	5	9.701	10	9	32
EPI577980_A_Brisbane_10_2007	CY064830_A_California_VRDL138_2009	2009.4.29	3.002	3	3	5	11.515	11	11	31
EPI577980_A_Brisbane_10_2007	CY067976_A_California_VRDL339_2009	2009.5.4	3.004	3	3	5	8.744	9	8	31
EPI577980_A_Brisbane_10_2007	CY068104_A_California_VRDL368_2009	2009.4.27	2.002	2	2	4	6.657	7	6	9
EPI577980_A_Brisbane_10_2007	CY068208_A_California_VRDL170_2009	2009.4.28	2.004	2	2	4	12.287	12	10	30
EPI577980_A_Brisbane_10_2007	CY068232_A_California_VRDL188_2009	2009.4.29	4.016	4	4	6	15.691	16	15	18
EPI577980_A_Brisbane_10_2007	CY068296_A_California_VRDL247_2009	2009.4.29	3.016	3	3	5	14.696	15	14	19
EPI577980_A_Brisbane_10_2007	CY068336_A_California_VRDL260_2009	2009.5.1	3.004	3	3	5	9.711	10	9	14
EPI577980_A_Brisbane_10_2007	CY068360_A_California_VRDL263_2009	2009.4.30	3.004	3	3	5	9.713	10	9	14
EPI577980_A_Brisbane_10_2007	CY068416_A_California_VRDL277_2009	2009.4.30	3.004	3	3	5	9.681	10	9	29
EPI577980_A_Brisbane_10_2007	CY068480_A_California_VRDL309_2009	2009.5.2	2.006	2	2	4	13.486	13	13	24
EPI577980_A_Brisbane_10_2007	CY068640_A_California_VRDL394_2009	2009.4.28	4.016	4	4	6	12.711	13	12	17
EPI577980_A_Brisbane_10_2007	CY068781_A_California_VRDL205_2009	2009.4.29	3.016	3	3	5	13.693	14	13	16
EPI577980_A_Brisbane_10_2007	CY069322_A_Korea_WRAIR1038P_2009	2009.4.9	4.004	4	4	6	11.711	12	11	29
EPI577980_A_Brisbane_10_2007	CY069426_A_Japan_WRAIR1140P_2009	2009.2.9	3.011	3	3	5	11.599	11	11	33
EPI577980_A_Brisbane_10_2007	CY072221_A_New_York_20343_2010	2010.6.16	3.304	4	2	6	11.436	11	11	33
EPI577980_A_Brisbane_10_2007	CY077432_A_California_VRDL356_2009	2009.6.2	3.004	3	3	5	9.677	10	9	29
EPI577980_A_Brisbane_10_2007	CY084416_A_New_York_3918_2009	2009.6.5	5.004	5	5	7	8.659	9	8	11
EPI577980_A_Brisbane_10_2007	CY089740_A_Boston_40_2009	2009.2.27	5.014	5	5	7	12.695	13	12	17
EPI577980_A_Brisbane_10_2007	CY089756_A_Boston_75_2009	2009.1.16	3.004	3	3	5	13.502	13	13	24
EPI577980_A_Brisbane_10_2007	CY093237_A_South_Korea_WRAIR1171P_2009	2009.1.1	3.002	3	3	5	4.686	5	4	27
EPI577980_A_Brisbane_10_2007	CY093316_A_Kyrgyzstan_WRAIR1256P_2008	2008.12.1	3.002	3	3	5	6.645	7	6	9
EPI577980_A_Brisbane_10_2007	CY093348_A_Kuwait_WRAIR1561P_2009	2009.1.1	5.002	5	5	7	6.675	7	6	9
EPI577980_A_Brisbane_10_2007	CY106599_A_Hong_Kong_H090_671_V10_2009	2009.7.6	2.302	3	1	5	10.398	10	10	14
EPI577980_A_Brisbane_10_2007	CY106647_A_Hong_Kong_H090_689_V22_2009	2009.7.12	4.004	4	4	6	10.661	11	10	13
EPI577980_A_Brisbane_10_2007	CY106655_A_Hong_Kong_H090_692_V10_2009	2009.7.10	3.004	3	3	5	9.68	10	9	32
EPI577980_A_Brisbane_10_2007	CY106703_A_Hong_Kong_H090_714_V10_2009	2009.7.15	4.004	4	4	6	9.674	10	9	26
EPI577980_A_Brisbane_10_2007	CY106735_A_Hong_Kong_H090_720_V31_2009	2009.7.24	2.302	3	1	5	11.398	11	11	15
EPI577980_A_Brisbane_10_2007	CY106743_A_Hong_Kong_H090_724_V10_2009	2009.7.20	3.042	3	3	23	10.827	11	10	100
EPI577980_A_Brisbane_10_2007	CY106751_A_Hong_Kong_H090_724_V20_2009	2009.7.22	3.004	3	3	5	10.659	11	10	13
EPI577980_A_Brisbane_10_2007	CY106791_A_Hong_Kong_H090_733_V10_2009	2009.7.22	4.004	4	4	6	10.679	11	10	30
EPI577980_A_Brisbane_10_2007	CY106847_A_Hong_Kong_H090_739_V22_2009	2009.7.27	3.004	3	3	5	9.683	10	9	29
EPI577980_A_Brisbane_10_2007	CY106863_A_Hong_Kong_H090_739_V33_2009	2009.7.29	3.004	3	3	5	9.686	10	9	32
EPI577980_A_Brisbane_10_2007	CY106871_A_Hong_Kong_H090_741_V10_2009	2009.7.24	3.006	3	3	5	10.684	11	10	33
EPI577980_A_Brisbane_10_2007	CY106879_A_Hong_Kong_H090_747_V10_2009	2009.7.28	3.004	3	3	5	9.678	10	9	26
EPI577980_A_Brisbane_10_2007	CY113028_A_Netherlands_69_2009	2009.1.12	2.002	2	2	4	10.479	10	10	30
EPI577980_A_Brisbane_10_2007	CY113044_A_Netherlands_761_2009	2009.6.25	2.002	2	2	4	10.49	10	10	30
EPI577980_A_Brisbane_10_2007	CY115527_A_Hong_Kong_H090_689_V20_2009	2009.7.12	4.004	4	4	6	10.661	11	10	13
EPI577980_A_Brisbane_10_2007	CY115647_A_Hong_Kong_H090_726_V10_2009	2009.7.20	3.004	3	3	5	9.682	10	9	32
EPI577980_A_Brisbane_10_2007	CY115687_A_Hong_Kong_H090_734_V32_2009	2009.7.27	4.004	4	4	6	10.683	11	10	30
EPI577980_A_Brisbane_10_2007	CY115727_A_Hong_Kong_H090_739_V23_2009	2009.7.27	3.004	3	3	5	9.686	10	9	32
EPI577980_A_Brisbane_10_2007	CY115735_A_Hong_Kong_H090_739_V33_2009	2009.7.29	3.004	3	3	5	9.663	10	9	12
EPI577980_A_Brisbane_10_2007	CY147666_A_Mexico_24013_2008	2008.12.1	3.004	3	3	5	3.058	3	3	5
EPI577980_A_Brisbane_10_2007	EPI577969_A_Perth_16_2009	2009.4.7	4.874	5	3	7	8.726	9	8	31
EPI577980_A_Brisbane_10_2007	HQ664917_A_Nanjing_1655_2010	2010.9.10	6.007	6	6	8	17.725	18	17	40
EPI577980_A_Brisbane_10_2007	HQ664922_A_Nanjing_1654_2010	2010.9.10	5.009	5	5	7	15.719	16	15	18
EPI577980_A_Brisbane_10_2007	HQ664929_A_Nanjing_1663_2010	2010.9.10	7.009	7	7	9	18.687	19	18	21
EPI577980_A_Brisbane_10_2007	KY049985_A_Qinghai_178_2010	2010.3.15	6.013	7	5	9	17.699	18	17	20
EPI577969_A_Perth_16_2009	CY091580_A_Illinois_NHRC0002_2011	2011.1.19	5.88	6	4	8	17.241	17	17	39
EPI577969_A_Perth_16_2009	CY091588_A_California_NHRC0001_2011	2011.1.14	3.874	4	2	6	17.203	17	17	21
EPI577969_A_Perth_16_2009	CY092272_A_California_NHRC0003_2011	2011.1.28	3.876	4	2	6	20.233	20	20	42
EPI577969_A_Perth_16_2009	CY092288_A_California_NHRC0002_2011	2011.1.16	3.874	4	2	6	17.226	17	17	40
EPI577969_A_Perth_16_2009	CY093221_A_District_of_Columbia_WRAIR0300_2010	2010.11.17	5.878	6	4	8	18.237	18	18	22
EPI577969_A_Perth_16_2009	CY093540_A_Mexico_City_WRAIR3579T_2010	2010.12.9	3.874	4	2	6	17.224	17	17	40
EPI577969_A_Perth_16_2009	CY111165_A_Boston_DOA05_2011	2011.1.11	3.878	4	2	6	18.225	18	18	23
EPI577969_A_Perth_16_2009	CY111309_A_Boston_DOA48_2011	2011.2.16	7.876	8	6	10	20.246	20	20	42
EPI577969_A_Perth_16_2009	CY111317_A_Boston_DOA51_2011	2011.2.18	6.878	7	5	9	21.248	21	21	43
EPI577969_A_Perth_16_2009	CY111421_A_Boston_DOA78_2011	2011.3.14	3.878	4	2	6	18.248	18	18	41
EPI577969_A_Perth_16_2009	CY114428_A_Netherlands_063_2011	2011.1.5	6.013	7	5	8	11.112	11	11	42
EPI577969_A_Perth_16_2009	CY114516_A_Netherlands_034_2010	2010.12.23	5.876	6	4	8	17.192	17	17	21
EPI577969_A_Perth_16_2009	CY134520_A_Boston_DOA38_2011	2011.2.12	5.876	6	4	8	20.244	20	20	43
EPI577969_A_Perth_16_2009	CY134568_A_Boston_DOA47_2011	2011.2.14	4.878	5	3	7	20.252	20	20	42
EPI577969_A_Perth_16_2009	CY167515_A_Tennessee_F2018A_2011	2011.1.24	4.875	5	3	7	17.207	17	17	21
EPI577969_A_Perth_16_2009	CY167571_A_Tennessee_F2031A_2011	2011.2.7	4.874	5	3	7	18.252	18	18	41
EPI577969_A_Perth_16_2009	EPI417234_A_Victoria_361_2011	2011.10.24	6.876	7	5	9	22.228	22	22	26
EPI577969_A_Perth_16_2009	EPI556813_A_Texas_50_2012	2012.4.15	5.874	6	4	8	26.223	26	26	30
EPI577969_A_Perth_16_2009	KC882441_A_Iowa_19_2010	2010.12.30	3.876	4	2	6	17.231	17	17	39
EPI577969_A_Perth_16_2009	KC882476_A_Texas_24_2010	2010.12.31	3.874	4	2	6	19.238	19	19	42
EPI577969_A_Perth_16_2009	KC882565_A_New_Jersey_01_2011	2011.1.11	5.876	6	4	8	19.245	19	19	41
EPI577969_A_Perth_16_2009	KC882641_A_Texas_06_2011	2011.2.5	3.876	4	2	6	17.239	17	17	39
EPI577969_A_Perth_16_2009	KC892843_A_Nevada_12_2012	2012.3.30	4.878	5	3	7	19.25	19	19	42
EPI577969_A_Perth_16_2009	KR137644_A_Bethesda_NIH12_2011	2011.2.15	5.878	6	4	8	20.263	20	20	24
EPI577969_A_Perth_16_2009	KT888257_A_Moscow_1514A00504942N_2012	2012.1.19	4.879	5	3	7	15.691	16	14	37
EPI577969_A_Perth_16_2009	KT888258_A_Moscow_1514A00504950T_2012	2012.1.11	4.877	5	3	7	15.795	16	14	37
EPI577969_A_Perth_16_2009	KT888259_A_Moscow_1514A00505149T_2012	2012.4.12	4.878	5	3	7	20.261	20	20	43
EPI577969_A_Perth_16_2009	KT888260_A_Moscow_1514A00505153N_2012	2012.3.23	4.878	5	3	7	20.262	20	20	44
EPI577969_A_Perth_16_2009	KT888261_A_Moscow_1514A00505162N_2012	2012.4.13	4.878	5	3	7	20.238	20	20	25
EPI577969_A_Perth_16_2009	KT888262_A_Mexico_City_1514A00904139N_CP2_2010	2010.12.29	3.877	4	2	6	16.905	17	15	40
EPI577969_A_Perth_16_2009	KT888267_A_Amman_1514A01004462T_2012	2012.1.11	4.878	5	3	7	22.342	22	22	45
EPI577969_A_Perth_16_2009	KT888268_A_Amman_1514A01004465T_2011	2011.12.5	4.878	5	3	7	22.315	22	22	27
EPI577969_A_Perth_16_2009	KT888275_A_Hong_Kong_1514A01704826T_2011	2011.11.15	5.874	6	4	8	24.209	24	24	28
EPI577969_A_Perth_16_2009	KT888279_A_Prague_1514A06404885N_2012	2012.4.12	5.876	6	4	8	22.243	22	22	44
EPI577969_A_Perth_16_2009	KT888281_A_Sarajevo_1514A06604486N_2012	2012.1.11	5.878	6	4	8	24.302	24	24	47
EPI577969_A_Perth_16_2009	KT888283_A_Budapest_1514A07804502N_2011	2011.12.12	5.874	6	4	8	16.224	16	16	20
EPI577969_A_Perth_16_2009	KT888944_A_Yokosuka_SE680_2012	2012.1.24	6.878	7	5	9	17.277	17	17	40
EPI577969_A_Perth_16_2009	KT888945_A_Yokosuka_SE863_2012	2012.2.3	4.874	5	3	7	17.232	17	17	21
EPI577969_A_Perth_16_2009	KT889082_A_Japan_17_2012	2012.1.31	4.878	5	3	7	17.277	17	17	40
EPI577969_A_Perth_16_2009	KT889083_A_Korea_18_2012	2012.1.24	7.874	8	6	10	21.244	21	21	44
EPI577969_A_Perth_16_2009	KT889087_A_Japan_22_2011	2011.12.20	7.876	8	6	10	22.251	22	22	45
EPI577969_A_Perth_16_2009	KT889091_A_Japan_26_2012	2012.3.5	4.878	5	3	7	21.251	21	21	48
EPI577969_A_Perth_16_2009	KT889099_A_Korea_37_2012	2012.1.19	5.874	6	4	8	24.227	24	24	28
EPI577969_A_Perth_16_2009	KT889102_A_Kyrgyzstan_40_2012	2012.1.12	5.874	6	4	8	25.225	25	25	29
EPI577969_A_Perth_16_2009	KT889103_A_Kyrgyzstan_41_2012	2012.1.12	5.874	6	4	8	23.231	23	23	27
EPI577969_A_Perth_16_2009	KT889104_A_Japan_42_2012	2012.1.31	5.878	6	4	8	17.258	17	17	21
EPI577969_A_Perth_16_2009	KT889105_A_Japan_43_2012	2012.2.5	5.878	6	4	8	17.277	17	17	40
EPI577969_A_Perth_16_2009	KT889107_A_Korea_45_2012	2012.1.13	4.874	5	3	7	21.299	21	21	44
EPI577969_A_Perth_16_2009	KT889108_A_Korea_47_2012	2012.1.20	6.876	7	5	9	26.246	26	26	49
EPI577969_A_Perth_16_2009	MK640845_A_China_38887_2012	2012.8.29	8.878	9	7	11	26.28	26	26	49
EPI577969_A_Perth_16_2009	MK640846_A_China_38888_2012	2012.8.29	6.876	7	5	9	28.25	28	28	32
EPI577969_A_Perth_16_2009	MK640847_A_China_39207_2012	2012.9.26	5.874	6	4	8	21.215	21	21	25
EPI577969_A_Perth_16_2009	MK729833_A_New_York_WC_LVD_10_001_2010	2010.11.4	5.877	6	4	8	17.225	17	17	40
EPI577969_A_Perth_16_2009	MK729873_A_New_York_WC_LVD_10_006_2010	2010.12.16	3.003	3	3	5	8.089	8	8	39
EPI417234_A_Victoria_361_2011	CY134779_A_Texas_JMM_8_2012	2012.11.20	5.01	5	5	7	26.108	26	24	55
EPI417234_A_Victoria_361_2011	CY135131_A_Texas_JMM_54_2012	2012.12.6	4.002	4	4	6	12.341	12	12	16
EPI417234_A_Victoria_361_2011	CY148427_A_Boston_DOA2_112_2012	2012.12.4	4.008	4	4	6	11.368	11	10	25
EPI417234_A_Victoria_361_2011	CY148547_A_Boston_DOA2_128_2012	2012.12.18	5.006	5	5	7	11.356	11	10	25
EPI417234_A_Victoria_361_2011	CY148707_A_Boston_DOA2_149_2013	2013.1.9	3.006	3	3	5	11.402	11	11	58
EPI417234_A_Victoria_361_2011	CY148787_A_Boston_DOA2_161_2013	2013.1.2	4.004	4	4	6	13.422	13	13	58
EPI417234_A_Victoria_361_2011	CY148923_A_Boston_DOA2_180_2013	2013.1.13	3.008	3	3	5	11.377	11	11	25
