vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI103320_A_Moscow_10_1999	CY038622_A_Hong_Kong_HKU20_2004	2004.6.15	31.3801407928863	31	31	38	31.1974805483512	30	29	41
EPI103320_A_Moscow_10_1999	CY038638_A_Hong_Kong_HKU29_2004	2004.7.21	31.3905150055576	31	31	38	34.1971100407558	33	32	44
EPI103320_A_Moscow_10_1999	CY038646_A_Hong_Kong_HKU31_2004	2004.7.30	32.3756947017414	32	32	39	32.2000741015191	31	30	42
EPI103320_A_Moscow_10_1999	CY038654_A_Hong_Kong_HKU34_2004	2004.8.18	33.3808818080771	33	33	40	31.1997035939237	30	29	41
EPI103320_A_Moscow_10_1999	CY038950_A_Hong_Kong_HKU4_2004	2004.3.1	33.3530937384216	33	33	39	29.1859948128937	28	27	39
EPI103320_A_Moscow_10_1999	CY038958_A_Hong_Kong_HKU6_2004	2004.3.6	29.35161170804	29	29	35	35.1589477584291	34	33	45
EPI103320_A_Moscow_10_1999	CY038990_A_Hong_Kong_HKU14_2004	2004.4.16	29.3501296776584	29	29	35	33.155242682475	32	31	43
EPI103320_A_Moscow_10_1999	CY038998_A_Hong_Kong_HKU15_2004	2004.4.23	29.3493886624676	29	29	35	35.1663579103372	34	33	45
EPI103320_A_Moscow_10_1999	CY039014_A_Hong_Kong_HKU21_2004	2004.6.19	31.3905150055576	31	31	38	33.1656168951463	32	31	43
EPI103320_A_Moscow_10_1999	CY039030_A_Hong_Kong_HKU25_2004	2004.7.7	33.3760652093368	33	33	40	33.2008151167099	32	31	43
EPI103320_A_Moscow_10_1999	CY039038_A_Hong_Kong_HKU30_2004	2004.7.22	33.3919970359392	33	33	40	34.1730270470545	33	32	44
EPI103320_A_Moscow_10_1999	CY039166_A_Hong_Kong_HKU5_2004	2004.3.4	28.3630974434976	28	28	34	36.1700629862912	35	34	46
EPI103320_A_Moscow_10_1999	CY039174_A_Hong_Kong_HKU24_2004	2004.7.5	28.3508706928492	28	28	34	36.1522786217117	35	34	46
EPI103320_A_Moscow_10_1999	CY039494_A_Hong_Kong_HKU1_2004	2004.2.10	29.3493886624676	29	29	35	33.155242682475	32	31	43
EPI103320_A_Moscow_10_1999	CY039502_A_Hong_Kong_HKU32_2004	2004.8.2	32.3756947017414	32	32	39	32.2000741015191	31	30	42
EPI103320_A_Moscow_10_1999	CY040321_A_Hong_Kong_HKU38_2004	2004.9.23	32.3808818080771	32	32	39	33.2019266394961	32	31	43
EPI103320_A_Moscow_10_1999	CY043751_A_Hong_Kong_HKU28_2004	2004.7.17	31.3905150055576	31	31	38	34.1978510559466	33	32	44
EPI103320_A_Moscow_10_1999	CY088027_A_England_425_2003	2003.10.29	28.3445720637273	28	28	34	35.1407928862542	34	33	45
EPI103320_A_Moscow_10_1999	CY088035_A_England_438_2003	2003.11.12	28.3486476472768	28	28	34	31.1474620229715	30	29	41
EPI103320_A_Moscow_10_1999	CY088115_A_England_467_2003	2003.11.6	30.3423490181549	30	30	36	32.1411633938496	31	30	42
EPI103320_A_Moscow_10_1999	CY088131_A_Scotland_78_2003	2003.11.7	27.3427195257503	27	27	33	35.1485735457577	34	33	45
EPI103320_A_Moscow_10_1999	CY088139_A_Scotland_79_2003	2003.11.8	27.3486476472768	27	27	33	31.1467210077807	30	29	41
EPI103320_A_Moscow_10_1999	CY088187_A_England_944_2003	2003.11.17	28.3416080029641	28	28	34	34.1374583178955	33	32	44
EPI103320_A_Moscow_10_1999	CY088251_A_England_525_2003	2003.11.27	27.3416080029641	27	27	33	33.1456094849944	32	31	43
EPI103320_A_Moscow_10_1999	CY088267_A_England_585_2003	2003.11.25	28.35161170804	28	28	34	36.1819192293442	35	34	46
EPI103320_A_Moscow_10_1999	CY088275_A_England_487_2003	2003.11.24	28.3416080029641	28	28	34	36.1378288254909	35	34	46
EPI103320_A_Moscow_10_1999	CY088291_A_England_491_2003	2003.11.24	28.3416080029641	28	28	34	34.1374583178955	33	32	44
EPI103320_A_Moscow_10_1999	CY088323_A_England_508_2003	2003.11.27	29.3442015561319	29	29	35	30.1459799925898	29	28	40
EPI103320_A_Moscow_10_1999	CY088339_A_England_957_2003	2003.11.28	27.3423490181549	27	27	33	34.1389403482771	33	32	44
EPI103320_A_Moscow_10_1999	CY088363_A_England_558_2003	2003.12.5	31.3486476472768	31	31	37	34.1504260837347	33	32	44
EPI103320_A_Moscow_10_1999	CY088379_A_England_532_2003	2003.11.27	27.3423490181549	27	27	33	35.1359762875139	34	33	45
EPI103320_A_Moscow_10_1999	CY088387_A_England_522_2003	2003.12.12	27.3416080029641	27	27	33	33.1374583178955	32	31	43
EPI103320_A_Moscow_10_1999	CY088403_A_England_547_2003	2003.12.18	28.3493886624676	28	28	34	33.1467210077807	32	31	43
EPI103320_A_Moscow_10_1999	CY090956_A_South_Carolina_NHRC0002_2003	2003.11.13	27.3419785105595	27	27	33	33.1526491293072	32	31	43
EPI103320_A_Moscow_10_1999	CY091124_A_Missouri_NHRC0002_2004	2004.1.9	30.2589848091886	30	28	36	30.1482030381623	29	28	40
EPI103320_A_Moscow_10_1999	CY091468_A_California_NHRC0006_2003	2003.12.10	29.257502778807	29	27	35	33.1456094849944	32	31	43
EPI103320_A_Moscow_10_1999	CY092216_A_Georgia_NHRC0001_2003	2003.12.5	27.3419785105595	27	27	33	32.1507965913301	31	30	42
EPI103320_A_Moscow_10_1999	CY107095_A_England_470_2003	2003.11.5	27.3416080029641	27	27	33	33.1367173027047	32	31	43
EPI103320_A_Moscow_10_1999	CY107111_A_England_516_2003	2003.11.20	29.3486476472768	29	29	35	31.1482030381623	30	29	41
EPI103320_A_Moscow_10_1999	CY107151_A_England_493_2003	2003.11.23	29.3438310485365	29	29	35	32.1404223786588	31	30	42
EPI103320_A_Moscow_10_1999	CY107167_A_England_532_2003	2003.11.27	27.3423490181549	27	27	33	35.1359762875139	34	33	45
EPI103320_A_Moscow_10_1999	CY112948_A_Netherlands_1_2002	2002.1.7	18.2471285661356	18	14	29	19.738792145239	19	18	36
EPI103320_A_Moscow_10_1999	CY114324_A_Netherlands_3_2000	2000.1.6	16.7599110781771	16	16	21	11.3097443497592	11	11	16
EPI103320_A_Moscow_10_1999	CY114340_A_Netherlands_126_2001	2001.3.21	16.7587995553909	16	16	26	15.2141533901445	14	14	29
EPI103320_A_Moscow_10_1999	EPI358781_A_Fujian_411_2002	2002.7.1	29.3438310485365	29	29	35	29.9948128936643	29	27	39
EPI103320_A_Moscow_10_1999	EPI367109_A_California_7_2004	2004.9.16	34.3512412004446	34	34	41	35.1604297888107	34	33	45
EPI103320_A_Moscow_10_1999	KJ855376_A_Mexico_DIF835_2003	2003.7.4	26.3508706928492	26	26	32	33.1630233419785	32	31	43
EPI103320_A_Moscow_10_1999	KJ855448_A_Mexico_DIF2662_2003	2003.12.15	28.2915894775843	28	26	34	30.145238977399	29	28	40
EPI358781_A_Fujian_411_2002	CY002007_A_New_York_359_2005	2005.1.17	14.2104483141904	11	10	26	14.4705446461652	9	8	33
EPI358781_A_Fujian_411_2002	CY002015_A_New_York_361_2005	2005.2.2	16.2134123749537	13	12	29	16.4364579473879	11	10	35
EPI358781_A_Fujian_411_2002	CY002079_A_New_York_396_2005	2005.3.4	14.208225268618	11	10	26	15.4416450537236	10	9	34
EPI358781_A_Fujian_411_2002	CY002199_A_New_York_366_2004	2004.12.20	15.2089662838088	12	11	29	20.4564653575398	15	14	39
EPI358781_A_Fujian_411_2002	CY002231_A_New_York_372_2004	2004.12.22	15.208225268618	12	11	29	19.4453501296777	14	13	38
EPI358781_A_Fujian_411_2002	CY002255_A_New_York_381_2004	2004.12.28	15.2067432382364	12	11	27	16.4320118562431	11	10	35
EPI358781_A_Fujian_411_2002	CY002263_A_New_York_383_2004	2004.12.29	15.2074842534272	12	11	27	15.4294183030752	10	9	34
EPI358781_A_Fujian_411_2002	CY002447_A_New_York_365_2004	2004.12.16	16.2067432382364	13	12	28	13.4320118562431	8	7	32
EPI358781_A_Fujian_411_2002	CY002463_A_New_York_373_2005	2005.2.22	14.2141533901445	11	10	26	18.4864764727677	13	12	37
EPI358781_A_Fujian_411_2002	CY002599_A_New_York_377_2004	2004.12.20	16.2074842534272	13	12	28	15.4305298258614	10	9	34
EPI358781_A_Fujian_411_2002	CY002719_A_New_York_319_2004	2004.11.8	16.2074842534272	13	12	28	16.4334938866247	11	10	35
EPI358781_A_Fujian_411_2002	CY002791_A_New_York_232_2004	2004.12.9	15.2067432382364	12	11	27	15.4297888106706	10	9	34
EPI358781_A_Fujian_411_2002	CY003079_A_New_York_123_2004	2004.12.16	16.2074842534272	13	12	28	15.4297888106706	10	9	34
EPI358781_A_Fujian_411_2002	CY003647_A_New_York_463_2005	2005.2.9	17.208225268618	14	13	29	18.4431270841052	13	12	37
EPI358781_A_Fujian_411_2002	CY003671_A_New_York_471_2004	2004.11.8	14.2097072989996	11	10	26	17.4357169321971	12	11	36
EPI358781_A_Fujian_411_2002	CY006091_A_New_York_465_2005	2005.3.8	16.208225268618	13	12	28	15.4342349018155	10	9	34
EPI358781_A_Fujian_411_2002	CY019156_A_New_York_900_2004	2004.12.22	15.208225268618	12	11	29	19.4453501296777	14	13	38
EPI358781_A_Fujian_411_2002	CY019164_A_New_York_900_2004	2004.12.22	15.208225268618	12	11	29	19.4453501296777	14	13	38
EPI358781_A_Fujian_411_2002	CY019180_A_New_York_905_2004	2004.12.27	15.2067432382364	12	11	27	16.4312708410522	11	10	35
EPI358781_A_Fujian_411_2002	CY019260_A_New_York_908_2004	2004.12.27	15.2067432382364	12	11	27	16.4320118562431	11	10	35
EPI358781_A_Fujian_411_2002	CY019300_A_New_York_913_2005	2005.1.10	15.2141533901445	12	11	28	16.4349759170063	11	10	35
EPI358781_A_Fujian_411_2002	CY019308_A_New_York_918_2005	2005.1.10	15.2126713597629	12	11	28	15.4342349018155	10	9	34
EPI358781_A_Fujian_411_2002	CY019324_A_New_York_918_2005	2005.1.10	15.2126713597629	12	11	28	15.4334938866247	10	9	34
EPI358781_A_Fujian_411_2002	CY020540_A_New_York_913_2005	2005.1.10	15.2141533901445	12	11	28	16.4349759170063	11	10	35
EPI358781_A_Fujian_411_2002	CY038686_A_Hong_Kong_HKU42_2005	2005.1.6	16.2412004446091	13	12	28	11.4731381993331	6	5	30
EPI358781_A_Fujian_411_2002	CY038702_A_Hong_Kong_HKU62_2005	2005.5.13	19.2189699888848	16	15	31	23.4672100778066	18	17	42
EPI358781_A_Fujian_411_2002	CY038710_A_Hong_Kong_HKU65_2005	2005.5.17	17.2160059281215	14	13	30	22.453871804372	17	16	41
EPI358781_A_Fujian_411_2002	CY038718_A_Hong_Kong_HKU67_2005	2005.5.23	17.2167469433123	14	13	29	19.4568358651352	14	13	38
EPI358781_A_Fujian_411_2002	CY038734_A_Hong_Kong_HKU69_2005	2005.5.27	17.2174879585031	14	13	29	21.457576880326	16	15	40
EPI358781_A_Fujian_411_2002	CY038742_A_Hong_Kong_HKU70_2005	2005.5.30	18.2167469433123	15	14	30	21.4605409410893	16	15	40
EPI358781_A_Fujian_411_2002	CY038758_A_Hong_Kong_HKU79_2005	2005.7.16	17.2152649129307	14	13	29	21.4546128195628	16	15	40
EPI358781_A_Fujian_411_2002	CY039054_A_Hong_Kong_HKU40_2004	2004.11.23	16.2389773990367	13	12	28	12.4716561689515	7	6	31
EPI358781_A_Fujian_411_2002	CY039062_A_Hong_Kong_HKU45_2005	2005.3.7	14.2141533901445	11	10	26	18.4664690626158	13	11	37
EPI358781_A_Fujian_411_2002	CY039070_A_Hong_Kong_HKU47_2005	2005.3.19	18.2160059281215	15	14	30	19.4546128195628	14	13	38
EPI358781_A_Fujian_411_2002	CY039214_A_Hong_Kong_HKU58_2005	2005.5.5	17.2160059281215	14	13	29	21.455724342349	16	15	40
EPI358781_A_Fujian_411_2002	CY039230_A_Hong_Kong_HKU61_2005	2005.5.11	17.2167469433123	14	13	29	20.453871804372	15	14	39
EPI358781_A_Fujian_411_2002	CY039238_A_Hong_Kong_HKU63_2005	2005.5.14	18.2160059281215	15	14	30	20.496850685439	16	13	40
EPI358781_A_Fujian_411_2002	CY040329_A_Hong_Kong_HKU52_2005	2005.4.16	18.2160059281215	15	14	30	19.3149314560949	15	12	39
EPI358781_A_Fujian_411_2002	CY040345_A_Hong_Kong_HKU75_2005	2005.6.17	18.2160059281215	15	14	30	22.4616524638755	17	16	41
EPI358781_A_Fujian_411_2002	CY040353_A_Hong_Kong_HKU76_2005	2005.6.21	18.2174879585031	15	14	30	20.4560948499444	15	14	39
EPI358781_A_Fujian_411_2002	CY040361_A_Hong_Kong_HKU77_2005	2005.6.29	17.2167469433123	14	13	29	19.4568358651352	14	13	38
EPI358781_A_Fujian_411_2002	CY043767_A_Hong_Kong_HKU72_2005	2005.6.1	18.2160059281215	15	14	30	20.3090033345684	16	13	40
EPI358781_A_Fujian_411_2002	CY043775_A_Hong_Kong_HKU78_2005	2005.7.9	18.2167469433123	15	14	30	19.4523897739904	14	13	38
EPI358781_A_Fujian_411_2002	CY044404_A_Hong_Kong_HKU73_2005	2005.6.2	18.2167469433123	15	14	30	21.4597999258985	16	15	40
EPI358781_A_Fujian_411_2002	CY090996_A_South_Carolina_NHRC0001_2005	2005.2.11	16.220081511671	13	12	28	16.4442386068914	11	10	35
EPI358781_A_Fujian_411_2002	CY091012_A_Illinois_NHRC0001_2005	2005.4.6	16.221934049648	13	12	28	16.4394220081512	11	10	35
EPI358781_A_Fujian_411_2002	CY091140_A_Texas_NHRC0001_2005	2005.2.16	17.2134123749537	14	13	29	17.455724342349	12	11	36
EPI358781_A_Fujian_411_2002	CY091316_A_Hong_Kong_NHRC0001_2005	2005.6.15	18.220081511671	15	14	30	24.4683216005928	19	18	43
EPI358781_A_Fujian_411_2002	CY091436_A_California_NHRC0002_2005	2005.2.7	18.4179325676176	15	14	31	15.4653575398296	10	9	34
EPI358781_A_Fujian_411_2002	CY100575_A_Mexico_InDRE2246_2005	2005.9.11	17.2174879585031	14	13	29	21.3127084105224	17	14	41
EPI358781_A_Fujian_411_2002	CY112996_A_Netherlands_132_2004	2004.12.4	17.2119303445721	14	13	29	17.4427565765098	12	11	36
EPI358781_A_Fujian_411_2002	EPI502253_A_Wisconsin_67_2005	2005.1.1	21.2267506483883	18	17	33	19.4635050018525	14	13	38
EPI358781_A_Fujian_411_2002	KJ855424_A_Mexico_QUE2270_2005	2005.8.11	20.2152649129307	17	16	32	20.4523897739904	15	14	39
EPI358781_A_Fujian_411_2002	KJ855472_A_Mexico_TLA2227_2005	2005.9.11	20.2167469433123	17	16	32	21.4590589107077	16	15	40
EPI367109_A_California_7_2004	CY019866_A_New_York_938_2006	2006.3.2	8.80288995924416	8	8	12	9.76398666172657	9	8	14
EPI367109_A_California_7_2004	CY020372_A_New_York_938_2006	2006.3.2	8.80326046683957	8	8	12	9.76398666172657	9	8	14
EPI367109_A_California_7_2004	CY091036_A_Illinois_NHRC0002_2005	2005.12.23	6.79918488329011	6	6	10	8.75101889588737	8	8	13
EPI367109_A_California_7_2004	CY091532_A_California_NHRC0006_2005	2005.12.2	8.6302334197851	8	8	12	6.62652834383105	6	5	10
EPI367109_A_California_7_2004	CY113004_A_Netherlands_548_2005	2005.12.26	6.80103742126714	6	6	10	10.7510188958874	10	10	15
EPI367109_A_California_7_2004	CY172198_A_New_York_1001_2005	2005.11.10	6.80066691367173	6	6	10	10.7528714338644	10	10	16
EPI367109_A_California_7_2004	CY172390_A_New_York_1028_2006	2006.2.20	8.8051130048166	8	8	13	14.7795479807336	14	13	19
EPI502253_A_Wisconsin_67_2005	CY025428_A_California_UR06_0347_2007	2007.2.19	10.5672471285661	10	10	15	11.336050389033	10	9	21
EPI502253_A_Wisconsin_67_2005	CY027570_A_Texas_UR06_0358_2007	2007.2.20	9.56428306780289	9	9	14	10.336050389033	9	9	20
EPI502253_A_Wisconsin_67_2005	CY037310_A_Qatar_AF02_2008	2008.1.29	11.5702111893294	11	11	16	14.3749536865506	13	13	24
EPI502253_A_Wisconsin_67_2005	CY037326_A_Korea_AF05_2008	2008.2.19	13.569840681734	13	13	18	19.3934790663209	18	17	29
EPI502253_A_Wisconsin_67_2005	CY039406_A_Taiwan_70002_2007	2007.1.2	10.5020377917747	10	10	15	6.17043349388662	5	5	13
EPI502253_A_Wisconsin_67_2005	CY039414_A_Taiwan_70113_2007	2007.1.15	6.52426824749907	6	6	11	8.17228603186365	7	7	16
EPI502253_A_Wisconsin_67_2005	CY040057_A_Taiwan_70307_2007	2007.2.3	7.50351982215635	7	7	12	7.16524638755094	6	6	14
EPI502253_A_Wisconsin_67_2005	CY040073_A_Taiwan_2361_2007	2007.11.12	10.5683586513524	10	10	15	14.3682845498333	13	13	24
EPI502253_A_Wisconsin_67_2005	CY040105_A_Taiwan_70120_2008	2008.1.15	9.56872915894776	9	9	14	13.3449425713227	12	12	23
EPI502253_A_Wisconsin_67_2005	CY044603_A_Boston_40_2008	2008.2.15	13.5690996665432	13	13	18	17.4683216005928	16	15	27
EPI502253_A_Wisconsin_67_2005	CY044827_A_Boston_88_2008	2008.4.16	11.5690996665432	11	10	16	14.361615413116	13	13	24
EPI502253_A_Wisconsin_67_2005	CY113020_A_Netherlands_377_2008	2008.9.27	13.5709522045202	13	12	18	16.3705075954057	15	15	26
EPI502253_A_Wisconsin_67_2005	CY114404_A_Netherlands_363_2006	2006.12.24	13.1337532419415	12	12	18	7.36309744349759	6	6	15
EPI502253_A_Wisconsin_67_2005	CY114412_A_Netherlands_69_2007	2007.2.19	10.5809559095961	10	10	15	16.3338273434605	15	15	26
EPI502253_A_Wisconsin_67_2005	CY114420_A_Netherlands_348_2007	2007.11.6	8.56798814375695	8	8	13	11.3471656168951	10	10	21
EPI502253_A_Wisconsin_67_2005	CY173286_A_New_York_1155_2008	2008.3.27	11.5694701741386	11	10	16	15.3356798814376	14	14	25
EPI502253_A_Wisconsin_67_2005	EPI577980_A_Brisbane_10_2007	2007.2.6	10.5657650981845	10	10	15	10.3538347536124	9	9	20
EPI577980_A_Brisbane_10_2007	CY050611_A_New_York_3018_2009	2009.4.27	11.1504260837347	11	9	14	13.010003705076	15	9	18
EPI577980_A_Brisbane_10_2007	CY050731_A_New_York_3143_2009	2009.4.30	10.1504260837347	10	8	13	12.0062986291219	14	8	17
EPI577980_A_Brisbane_10_2007	CY050795_A_New_York_3491_2009	2009.5.11	10.1496850685439	10	8	13	12.0062986291219	14	8	17
EPI577980_A_Brisbane_10_2007	CY050827_A_New_York_3738_2009	2009.5.20	11.1511670989255	11	9	14	13.0070396443127	15	9	18
EPI577980_A_Brisbane_10_2007	CY064830_A_California_VRDL138_2009	2009.4.29	7.14820303816228	7	5	10	13.0288995924416	15	9	18
EPI577980_A_Brisbane_10_2007	CY067976_A_California_VRDL339_2009	2009.5.4	11.1489440533531	11	9	14	14.0485364949981	16	10	19
EPI577980_A_Brisbane_10_2007	CY068104_A_California_VRDL368_2009	2009.4.27	5.15264912930715	5	3	8	16.0066691367173	18	12	22
EPI577980_A_Brisbane_10_2007	CY068208_A_California_VRDL170_2009	2009.4.28	5.15042608373472	5	3	8	14.0281585772508	16	10	19
EPI577980_A_Brisbane_10_2007	CY068232_A_California_VRDL188_2009	2009.4.29	5.14894405335309	5	3	8	16.9985179696184	19	13	22
EPI577980_A_Brisbane_10_2007	CY068296_A_California_VRDL247_2009	2009.4.29	5.14894405335309	5	3	8	17.0029640607632	19	13	22
EPI577980_A_Brisbane_10_2007	CY068336_A_California_VRDL260_2009	2009.5.1	11.1496850685439	11	9	14	16.0133382734346	18	12	21
EPI577980_A_Brisbane_10_2007	CY068360_A_California_VRDL263_2009	2009.4.30	11.1489440533531	11	9	14	13.0085216746943	15	9	18
EPI577980_A_Brisbane_10_2007	CY068416_A_California_VRDL277_2009	2009.4.30	10.1496850685439	10	8	13	12.0077806595035	14	8	17
EPI577980_A_Brisbane_10_2007	CY068480_A_California_VRDL309_2009	2009.5.2	5.15042608373472	5	3	8	12.0192663949611	14	8	17
EPI577980_A_Brisbane_10_2007	CY068640_A_California_VRDL394_2009	2009.4.28	5.14894405335309	5	3	8	16.9985179696184	19	13	22
EPI577980_A_Brisbane_10_2007	CY068781_A_California_VRDL205_2009	2009.4.29	6.14894405335309	6	4	9	17.9985179696184	20	14	23
EPI577980_A_Brisbane_10_2007	CY069322_A_Korea_WRAIR1038P_2009	2009.4.9	11.1541311596888	11	9	14	14.0033345683587	16	10	19
EPI577980_A_Brisbane_10_2007	CY069426_A_Japan_WRAIR1140P_2009	2009.2.9	6.15190811411634	6	4	9	17.9944423860689	20	12	24
EPI577980_A_Brisbane_10_2007	CY072221_A_New_York_20343_2010	2010.6.16	14.1585772508336	14	12	17	17.0351982215635	19	12	22
EPI577980_A_Brisbane_10_2007	CY077432_A_California_VRDL356_2009	2009.6.2	10.1496850685439	10	8	13	12.0077806595035	14	8	17
EPI577980_A_Brisbane_10_2007	CY084416_A_New_York_3918_2009	2009.6.5	12.1496850685439	12	10	15	13.0070396443127	15	9	18
EPI577980_A_Brisbane_10_2007	CY089740_A_Boston_40_2009	2009.2.27	5.14894405335309	5	3	8	17.0029640607632	19	13	22
EPI577980_A_Brisbane_10_2007	CY089756_A_Boston_75_2009	2009.1.16	5.14894405335309	5	3	8	12.0200074101519	14	8	17
EPI577980_A_Brisbane_10_2007	CY093237_A_South_Korea_WRAIR1171P_2009	2009.1.1	8.1493145609485	8	6	11	15.0170433493887	17	11	20
EPI577980_A_Brisbane_10_2007	CY093316_A_Kyrgyzstan_WRAIR1256P_2008	2008.12.1	7.14672100778066	7	5	10	12.9925898480919	15	9	18
EPI577980_A_Brisbane_10_2007	CY093348_A_Kuwait_WRAIR1561P_2009	2009.1.1	5.14746202297147	5	3	8	13	15	9	18
EPI577980_A_Brisbane_10_2007	CY106599_A_Hong_Kong_H090_671_V10_2009	2009.7.6	8.15190811411634	8	6	11	23.0266765468692	25	18	29
EPI577980_A_Brisbane_10_2007	CY106647_A_Hong_Kong_H090_689_V22_2009	2009.7.12	10.1511670989255	10	8	13	14.0111152278622	16	10	19
EPI577980_A_Brisbane_10_2007	CY106655_A_Hong_Kong_H090_692_V10_2009	2009.7.10	10.1496850685439	10	8	13	17.0092626898851	19	13	22
EPI577980_A_Brisbane_10_2007	CY106703_A_Hong_Kong_H090_714_V10_2009	2009.7.15	11.1519081141163	11	9	14	15.0077806595035	17	11	20
EPI577980_A_Brisbane_10_2007	CY106735_A_Hong_Kong_H090_720_V31_2009	2009.7.24	8.15190811411634	8	6	11	23.0266765468692	25	18	29
EPI577980_A_Brisbane_10_2007	CY106743_A_Hong_Kong_H090_724_V10_2009	2009.7.20	12.1522786217117	12	10	15	13.0111152278622	15	9	18
EPI577980_A_Brisbane_10_2007	CY106751_A_Hong_Kong_H090_724_V20_2009	2009.7.22	12.1522786217117	12	10	15	13.0111152278622	15	9	18
EPI577980_A_Brisbane_10_2007	CY106791_A_Hong_Kong_H090_733_V10_2009	2009.7.22	11.1496850685439	11	9	14	15.0055576139311	17	11	20
EPI577980_A_Brisbane_10_2007	CY106847_A_Hong_Kong_H090_739_V22_2009	2009.7.27	14.1511670989255	14	12	17	13.0085216746943	15	9	18
EPI577980_A_Brisbane_10_2007	CY106863_A_Hong_Kong_H090_739_V33_2009	2009.7.29	14.1511670989255	14	12	17	13.0085216746943	15	9	18
EPI577980_A_Brisbane_10_2007	CY106871_A_Hong_Kong_H090_741_V10_2009	2009.7.24	12.1500555761393	12	10	15	14.0111152278622	16	10	19
EPI577980_A_Brisbane_10_2007	CY106879_A_Hong_Kong_H090_747_V10_2009	2009.7.28	13.153390144498	13	11	16	13.0092626898851	15	9	18
EPI577980_A_Brisbane_10_2007	CY113028_A_Netherlands_69_2009	2009.1.12	6.15005557613931	6	4	9	12.0207484253427	14	8	17
EPI577980_A_Brisbane_10_2007	CY113044_A_Netherlands_761_2009	2009.6.25	7.16005928121526	7	5	10	17.0733605038903	19	12	23
EPI577980_A_Brisbane_10_2007	CY115527_A_Hong_Kong_H090_689_V20_2009	2009.7.12	10.1511670989255	10	8	13	14.0111152278622	16	10	19
EPI577980_A_Brisbane_10_2007	CY115647_A_Hong_Kong_H090_726_V10_2009	2009.7.20	10.1496850685439	10	8	13	15.0055576139311	17	11	20
EPI577980_A_Brisbane_10_2007	CY115687_A_Hong_Kong_H090_734_V32_2009	2009.7.27	10.1496850685439	10	8	13	14.0077806595035	16	10	19
EPI577980_A_Brisbane_10_2007	CY115727_A_Hong_Kong_H090_739_V23_2009	2009.7.27	14.1511670989255	14	12	17	13.0092626898851	15	9	18
EPI577980_A_Brisbane_10_2007	CY115735_A_Hong_Kong_H090_739_V33_2009	2009.7.29	14.1511670989255	14	12	17	13.0085216746943	15	9	18
EPI577980_A_Brisbane_10_2007	CY147666_A_Mexico_24013_2008	2008.12.1	8.14486846980363	8	6	11	12.0266765468692	14	8	18
EPI577980_A_Brisbane_10_2007	EPI577969_A_Perth_16_2009	2009.4.7	11.1559836976658	11	9	14	13.0062986291219	15	9	18
EPI577980_A_Brisbane_10_2007	HQ664917_A_Nanjing_1655_2010	2010.9.10	17.1630233419785	17	15	22	19.0574286772879	21	14	24
EPI577980_A_Brisbane_10_2007	HQ664922_A_Nanjing_1654_2010	2010.9.10	13.1704334938866	13	11	18	21.1482030381623	23	16	27
EPI577980_A_Brisbane_10_2007	HQ664929_A_Nanjing_1663_2010	2010.9.10	17.1645053723601	17	15	22	21.0533530937384	23	16	26
EPI577980_A_Brisbane_10_2007	KY049985_A_Qinghai_178_2010	2010.3.15	13.1615413115969	13	11	18	22.0563171545017	24	17	28
EPI577969_A_Perth_16_2009	CY091580_A_Illinois_NHRC0002_2011	2011.1.19	14.0500185253798	14	14	18	17.6376435716932	18	16	24
EPI577969_A_Perth_16_2009	CY091588_A_California_NHRC0001_2011	2011.1.14	15.049277510189	15	15	19	19.63467951093	20	18	26
EPI577969_A_Perth_16_2009	CY092272_A_California_NHRC0003_2011	2011.1.28	15.0496480177844	15	15	19	17.6361615413116	18	16	24
EPI577969_A_Perth_16_2009	CY092288_A_California_NHRC0002_2011	2011.1.16	14.049277510189	14	14	18	18.6354205261208	19	17	25
EPI577969_A_Perth_16_2009	CY093221_A_District_of_Columbia_WRAIR0300_2010	2010.11.17	14.0518710633568	14	14	18	9.61504260837347	10	8	16
EPI577969_A_Perth_16_2009	CY093540_A_Mexico_City_WRAIR3579T_2010	2010.12.9	14.0485364949981	14	14	18	17.6324564653575	18	16	24
EPI577969_A_Perth_16_2009	CY111165_A_Boston_DOA05_2011	2011.1.11	13.0466839570211	13	13	17	16.6417191552427	17	15	21
EPI577969_A_Perth_16_2009	CY111309_A_Boston_DOA48_2011	2011.2.16	15.0429788810671	15	15	17	10.5950351982216	11	9	15
EPI577969_A_Perth_16_2009	CY111317_A_Boston_DOA51_2011	2011.2.18	15.0429788810671	15	15	17	9.597258243794	10	8	14
EPI577969_A_Perth_16_2009	CY111421_A_Boston_DOA78_2011	2011.3.14	13.0466839570211	13	13	17	16.6417191552427	17	15	21
EPI577969_A_Perth_16_2009	CY114428_A_Netherlands_063_2011	2011.1.5	7.88551315301964	6	6	12	12.544275657651	12	12	17
EPI577969_A_Perth_16_2009	CY114516_A_Netherlands_034_2010	2010.12.23	17.6183771767321	17	17	23	10.5994812893664	11	9	15
EPI577969_A_Perth_16_2009	CY134520_A_Boston_DOA38_2011	2011.2.12	14.0481659874027	14	14	18	18.6428306780289	19	17	24
EPI577969_A_Perth_16_2009	CY134568_A_Boston_DOA47_2011	2011.2.14	14.094108929233	14	14	18	19.6461652463876	20	18	26
