vaccineStrain	compareStrain	tipDate	mean_N	median_N	min_N	max_N	mean_S	median_S	min_S	max_S
EPI103320_A_Moscow_10_1999	CY088251_A_England_525_2003	2003.11.27	7.894	7	7	12	27.533	28	25	36
EPI103320_A_Moscow_10_1999	CY088267_A_England_585_2003	2003.11.25	7.894	7	7	12	26.535	27	24	35
EPI103320_A_Moscow_10_1999	CY088275_A_England_487_2003	2003.11.24	7.894	7	7	12	27.529	28	25	36
EPI103320_A_Moscow_10_1999	CY088291_A_England_491_2003	2003.11.24	7.894	7	7	12	27.529	28	25	36
EPI103320_A_Moscow_10_1999	CY088323_A_England_508_2003	2003.11.27	7.894	7	7	12	26.53	27	24	35
EPI103320_A_Moscow_10_1999	CY088339_A_England_957_2003	2003.11.28	8.894	8	8	13	29.532	30	27	38
EPI103320_A_Moscow_10_1999	CY088363_A_England_558_2003	2003.12.5	7.366	7	6	10	15.213	15	14	24
EPI103320_A_Moscow_10_1999	CY088379_A_England_532_2003	2003.11.27	7.894	7	7	12	25.533	26	23	34
EPI103320_A_Moscow_10_1999	CY088387_A_England_522_2003	2003.12.12	7.894	7	7	12	25.531	26	23	34
EPI103320_A_Moscow_10_1999	CY088403_A_England_547_2003	2003.12.18	9.898	9	9	14	23.739	24	21	34
EPI103320_A_Moscow_10_1999	CY090956_A_South_Carolina_NHRC0002_2003	2003.11.13	8.894	8	8	13	26.529	27	24	35
EPI103320_A_Moscow_10_1999	CY091124_A_Missouri_NHRC0002_2004	2004.1.9	7.894	7	7	12	26.54	27	24	35
EPI103320_A_Moscow_10_1999	CY091468_A_California_NHRC0006_2003	2003.12.10	7.896	7	7	12	26.532	27	24	35
EPI103320_A_Moscow_10_1999	CY092216_A_Georgia_NHRC0001_2003	2003.12.5	8.894	8	8	13	27.529	28	25	36
EPI103320_A_Moscow_10_1999	CY107095_A_England_470_2003	2003.11.5	7.896	7	7	12	25.531	26	23	34
EPI103320_A_Moscow_10_1999	CY107111_A_England_516_2003	2003.11.20	9.9	9	9	14	25.561	26	23	34
EPI103320_A_Moscow_10_1999	CY107151_A_England_493_2003	2003.11.23	8.894	8	8	13	25.535	26	23	34
EPI103320_A_Moscow_10_1999	CY107167_A_England_532_2003	2003.11.27	7.894	7	7	12	25.531	26	23	34
EPI103320_A_Moscow_10_1999	CY112948_A_Netherlands_1_2002	2002.1.7	8.958	8	8	14	23.33	23	21	32
EPI103320_A_Moscow_10_1999	CY114324_A_Netherlands_3_2000	2000.1.6	3.672	4	3	6	8.364	9	2	15
EPI103320_A_Moscow_10_1999	CY114340_A_Netherlands_126_2001	2001.3.21	6.175	6	6	17	18.88	18	17	45
EPI103320_A_Moscow_10_1999	EPI358781_A_Fujian_411_2002	2002.7.1	5.36	5	4	8	9.517	9	9	19
EPI103320_A_Moscow_10_1999	EPI367109_A_California_7_2004	2004.9.16	10.364	10	9	13	20.24	20	19	29
EPI103320_A_Moscow_10_1999	KJ855376_A_Mexico_DIF835_2003	2003.7.4	5.364	5	4	8	11.537	11	11	21
EPI103320_A_Moscow_10_1999	KJ855448_A_Mexico_DIF2662_2003	2003.12.15	8.896	8	8	13	27.53	28	25	36
EPI358781_A_Fujian_411_2002	CY002007_A_New_York_359_2005	2005.1.17	5.575	6	3	8	15.5	16	10	22
EPI358781_A_Fujian_411_2002	CY002015_A_New_York_361_2005	2005.2.2	5.575	6	3	8	17.497	18	12	24
EPI358781_A_Fujian_411_2002	CY002079_A_New_York_396_2005	2005.3.4	5.577	6	3	8	18.504	19	13	25
EPI358781_A_Fujian_411_2002	CY002199_A_New_York_366_2004	2004.12.20	5.575	6	3	8	17.512	18	12	24
EPI358781_A_Fujian_411_2002	CY002231_A_New_York_372_2004	2004.12.22	5.575	6	3	8	17.494	18	12	24
EPI358781_A_Fujian_411_2002	CY002255_A_New_York_381_2004	2004.12.28	5.575	6	3	8	17.491	18	12	24
EPI358781_A_Fujian_411_2002	CY002263_A_New_York_383_2004	2004.12.29	7.577	8	5	10	17.498	18	12	24
EPI358781_A_Fujian_411_2002	CY002447_A_New_York_365_2004	2004.12.16	5.575	6	3	8	18.518	19	13	25
EPI358781_A_Fujian_411_2002	CY002463_A_New_York_373_2005	2005.2.22	5.577	6	3	8	20.77	21	15	27
EPI358781_A_Fujian_411_2002	CY002599_A_New_York_377_2004	2004.12.20	5.575	6	3	8	18.491	19	13	25
EPI358781_A_Fujian_411_2002	CY002719_A_New_York_319_2004	2004.11.8	5.575	6	3	8	17.492	18	12	24
EPI358781_A_Fujian_411_2002	CY002791_A_New_York_232_2004	2004.12.9	5.575	6	3	8	17.49	18	12	24
EPI358781_A_Fujian_411_2002	CY003079_A_New_York_123_2004	2004.12.16	5.575	6	3	8	17.491	18	12	24
EPI358781_A_Fujian_411_2002	CY003647_A_New_York_463_2005	2005.2.9	5.583	6	3	8	18.541	19	13	25
EPI358781_A_Fujian_411_2002	CY003671_A_New_York_471_2004	2004.11.8	6.575	7	4	9	16.488	17	11	23
EPI358781_A_Fujian_411_2002	CY006091_A_New_York_465_2005	2005.3.8	5.575	6	3	8	17.497	18	12	24
EPI358781_A_Fujian_411_2002	CY019156_A_New_York_900_2004	2004.12.22	5.575	6	3	8	17.494	18	12	24
EPI358781_A_Fujian_411_2002	CY019164_A_New_York_900_2004	2004.12.22	5.575	6	3	8	17.494	18	12	24
EPI358781_A_Fujian_411_2002	CY019180_A_New_York_905_2004	2004.12.27	5.575	6	3	8	17.491	18	12	24
EPI358781_A_Fujian_411_2002	CY019260_A_New_York_908_2004	2004.12.27	5.575	6	3	8	17.491	18	12	24
EPI358781_A_Fujian_411_2002	CY019300_A_New_York_913_2005	2005.1.10	5.575	6	3	8	18.491	19	13	25
EPI358781_A_Fujian_411_2002	CY019308_A_New_York_918_2005	2005.1.10	5.575	6	3	8	18.49	19	13	25
EPI358781_A_Fujian_411_2002	CY019324_A_New_York_918_2005	2005.1.10	5.575	6	3	8	18.49	19	13	25
EPI358781_A_Fujian_411_2002	CY020540_A_New_York_913_2005	2005.1.10	5.575	6	3	8	18.491	19	13	25
EPI358781_A_Fujian_411_2002	CY038686_A_Hong_Kong_HKU42_2005	2005.1.6	1.498	1	1	6	14.913	14	13	25
EPI358781_A_Fujian_411_2002	CY038702_A_Hong_Kong_HKU62_2005	2005.5.13	1.496	1	1	6	16.742	16	15	27
EPI358781_A_Fujian_411_2002	CY038710_A_Hong_Kong_HKU65_2005	2005.5.17	1.496	1	1	6	13.732	13	12	24
EPI358781_A_Fujian_411_2002	CY038718_A_Hong_Kong_HKU67_2005	2005.5.23	1.496	1	1	6	15.738	15	14	26
EPI358781_A_Fujian_411_2002	CY038734_A_Hong_Kong_HKU69_2005	2005.5.27	1.496	1	1	6	15.735	15	13	26
EPI358781_A_Fujian_411_2002	CY038742_A_Hong_Kong_HKU70_2005	2005.5.30	1.496	1	1	6	14.736	14	13	25
EPI358781_A_Fujian_411_2002	CY038758_A_Hong_Kong_HKU79_2005	2005.7.16	1.496	1	1	6	17.751	17	16	28
EPI358781_A_Fujian_411_2002	CY039054_A_Hong_Kong_HKU40_2004	2004.11.23	1.496	1	1	6	14.732	14	13	25
EPI358781_A_Fujian_411_2002	CY039062_A_Hong_Kong_HKU45_2005	2005.3.7	5.575	6	3	8	17.742	18	12	24
EPI358781_A_Fujian_411_2002	CY039070_A_Hong_Kong_HKU47_2005	2005.3.19	1.496	1	1	6	15.734	15	14	26
EPI358781_A_Fujian_411_2002	CY039214_A_Hong_Kong_HKU58_2005	2005.5.5	1.498	1	1	6	15.736	15	14	26
EPI358781_A_Fujian_411_2002	CY039230_A_Hong_Kong_HKU61_2005	2005.5.11	1.498	1	1	6	16.73	16	15	27
EPI358781_A_Fujian_411_2002	CY039238_A_Hong_Kong_HKU63_2005	2005.5.14	1.498	1	1	6	14.735	14	13	25
EPI358781_A_Fujian_411_2002	CY040329_A_Hong_Kong_HKU52_2005	2005.4.16	1.496	1	1	6	13.736	13	12	24
EPI358781_A_Fujian_411_2002	CY040345_A_Hong_Kong_HKU75_2005	2005.6.17	1.498	1	1	6	17.744	17	16	28
EPI358781_A_Fujian_411_2002	CY040353_A_Hong_Kong_HKU76_2005	2005.6.21	1.496	1	1	6	15.732	15	14	26
EPI358781_A_Fujian_411_2002	CY040361_A_Hong_Kong_HKU77_2005	2005.6.29	4.496	4	4	9	13.736	13	12	24
EPI358781_A_Fujian_411_2002	CY043767_A_Hong_Kong_HKU72_2005	2005.6.1	1.496	1	1	6	15.732	15	14	26
EPI358781_A_Fujian_411_2002	CY043775_A_Hong_Kong_HKU78_2005	2005.7.9	1.496	1	1	6	15.732	15	14	26
EPI358781_A_Fujian_411_2002	CY044404_A_Hong_Kong_HKU73_2005	2005.6.2	2.496	2	2	7	13.732	13	12	24
EPI358781_A_Fujian_411_2002	CY090996_A_South_Carolina_NHRC0001_2005	2005.2.11	7.577	8	5	10	19.514	20	14	27
EPI358781_A_Fujian_411_2002	CY091012_A_Illinois_NHRC0001_2005	2005.4.6	6.583	7	4	9	22.513	23	17	29
EPI358781_A_Fujian_411_2002	CY091140_A_Texas_NHRC0001_2005	2005.2.16	5.575	6	3	8	16.504	17	11	23
EPI358781_A_Fujian_411_2002	CY091316_A_Hong_Kong_NHRC0001_2005	2005.6.15	1.496	1	1	6	15.738	15	14	26
EPI358781_A_Fujian_411_2002	CY091436_A_California_NHRC0002_2005	2005.2.7	5.575	6	3	8	15.493	16	10	22
EPI358781_A_Fujian_411_2002	CY100575_A_Mexico_InDRE2246_2005	2005.9.11	1.498	1	1	6	15.734	15	14	26
EPI358781_A_Fujian_411_2002	CY112996_A_Netherlands_132_2004	2004.12.4	5.575	6	3	8	15.5	16	10	22
EPI358781_A_Fujian_411_2002	EPI502253_A_Wisconsin_67_2005	2005.1.1	1.496	1	1	6	16.732	16	15	27
EPI358781_A_Fujian_411_2002	KJ855424_A_Mexico_QUE2270_2005	2005.8.11	1.496	1	1	6	17.738	17	16	28
EPI358781_A_Fujian_411_2002	KJ855472_A_Mexico_TLA2227_2005	2005.9.11	1.496	1	1	6	16.732	16	15	27
EPI367109_A_California_7_2004	CY019866_A_New_York_938_2006	2006.3.2	9.566	10	7	12	31.575	32	26	37
EPI367109_A_California_7_2004	CY020372_A_New_York_938_2006	2006.3.2	9.566	10	7	12	31.573	32	26	37
EPI367109_A_California_7_2004	CY091036_A_Illinois_NHRC0002_2005	2005.12.23	11.568	12	9	14	31.551	32	26	37
EPI367109_A_California_7_2004	CY091532_A_California_NHRC0006_2005	2005.12.2	2.082	2	2	8	9.481	9	9	29
EPI367109_A_California_7_2004	CY113004_A_Netherlands_548_2005	2005.12.26	9.568	10	7	12	31.549	32	26	37
EPI367109_A_California_7_2004	CY172198_A_New_York_1001_2005	2005.11.10	10.568	11	8	13	30.547	31	25	36
EPI367109_A_California_7_2004	CY172390_A_New_York_1028_2006	2006.2.20	1.624	2	1	9	6.219	7	4	30
EPI502253_A_Wisconsin_67_2005	CY025428_A_California_UR06_0347_2007	2007.2.19	8.574	9	6	11	36.807	37	31	45
EPI502253_A_Wisconsin_67_2005	CY027570_A_Texas_UR06_0358_2007	2007.2.20	7.574	8	5	10	34.794	35	29	43
EPI502253_A_Wisconsin_67_2005	CY037310_A_Qatar_AF02_2008	2008.1.29	7.574	8	5	10	37.815	38	32	46
EPI502253_A_Wisconsin_67_2005	CY037326_A_Korea_AF05_2008	2008.2.19	7.576	8	5	10	39.835	40	34	48
EPI502253_A_Wisconsin_67_2005	CY039406_A_Taiwan_70002_2007	2007.1.2	1.007	1	1	3	10.401	10	9	14
EPI502253_A_Wisconsin_67_2005	CY039414_A_Taiwan_70113_2007	2007.1.15	2.006	2	2	4	9.388	9	8	13
EPI502253_A_Wisconsin_67_2005	CY040057_A_Taiwan_70307_2007	2007.2.3	1.008	1	1	3	8.403	8	7	27
EPI502253_A_Wisconsin_67_2005	CY040073_A_Taiwan_2361_2007	2007.11.12	9.578	10	7	12	39.768	40	34	47
EPI502253_A_Wisconsin_67_2005	CY040105_A_Taiwan_70120_2008	2008.1.15	7.572	8	5	10	34.832	35	29	43
EPI502253_A_Wisconsin_67_2005	CY044603_A_Boston_40_2008	2008.2.15	7.576	8	5	10	39.831	40	34	48
EPI502253_A_Wisconsin_67_2005	CY044827_A_Boston_88_2008	2008.4.16	7.572	8	5	10	36.8	37	31	45
EPI502253_A_Wisconsin_67_2005	CY113020_A_Netherlands_377_2008	2008.9.27	8.572	9	6	11	41.824	42	36	50
EPI502253_A_Wisconsin_67_2005	CY114404_A_Netherlands_363_2006	2006.12.24	7.608	8	5	12	41.918	42	36	48
EPI502253_A_Wisconsin_67_2005	CY114412_A_Netherlands_69_2007	2007.2.19	7.576	8	5	10	38.75	39	33	46
EPI502253_A_Wisconsin_67_2005	CY114420_A_Netherlands_348_2007	2007.11.6	7.574	8	5	10	34.798	35	29	43
EPI502253_A_Wisconsin_67_2005	CY173286_A_New_York_1155_2008	2008.3.27	7.572	8	5	10	38.807	39	33	47
EPI502253_A_Wisconsin_67_2005	EPI577980_A_Brisbane_10_2007	2007.2.6	7.58	8	5	11	35.804	36	30	44
EPI577980_A_Brisbane_10_2007	CY050611_A_New_York_3018_2009	2009.4.27	1.214	1	1	15	11.29	10	8	46
EPI577980_A_Brisbane_10_2007	CY050731_A_New_York_3143_2009	2009.4.30	1.214	1	1	15	11.302	10	8	50
EPI577980_A_Brisbane_10_2007	CY050795_A_New_York_3491_2009	2009.5.11	1.198	1	1	8	11.248	10	8	29
EPI577980_A_Brisbane_10_2007	CY050827_A_New_York_3738_2009	2009.5.20	2.214	2	2	16	12.295	11	7	51
EPI577980_A_Brisbane_10_2007	CY064830_A_California_VRDL138_2009	2009.4.29	1.218	1	1	15	7.325	6	6	46
EPI577980_A_Brisbane_10_2007	CY067976_A_California_VRDL339_2009	2009.5.4	1.214	1	1	15	9.331	8	8	48
EPI577980_A_Brisbane_10_2007	CY068104_A_California_VRDL368_2009	2009.4.27	1.225	1	1	15	14.501	13	12	53
EPI577980_A_Brisbane_10_2007	CY068208_A_California_VRDL170_2009	2009.4.28	1.218	1	1	15	10.319	9	9	49
EPI577980_A_Brisbane_10_2007	CY068232_A_California_VRDL188_2009	2009.4.29	1.218	1	1	15	5.313	4	4	46
EPI577980_A_Brisbane_10_2007	CY068296_A_California_VRDL247_2009	2009.4.29	0.215	0	0	14	6.304	5	5	45
EPI577980_A_Brisbane_10_2007	CY068336_A_California_VRDL260_2009	2009.5.1	1.214	1	1	15	7.331	6	6	46
EPI577980_A_Brisbane_10_2007	CY068360_A_California_VRDL263_2009	2009.4.30	1.214	1	1	15	7.331	6	6	46
EPI577980_A_Brisbane_10_2007	CY068416_A_California_VRDL277_2009	2009.4.30	1.214	1	1	15	10.326	9	9	49
EPI577980_A_Brisbane_10_2007	CY068480_A_California_VRDL309_2009	2009.5.2	1.218	1	1	15	6.325	5	5	45
EPI577980_A_Brisbane_10_2007	CY068640_A_California_VRDL394_2009	2009.4.28	0.215	0	0	14	6.304	5	5	47
EPI577980_A_Brisbane_10_2007	CY068781_A_California_VRDL205_2009	2009.4.29	0.218	0	0	14	4.311	3	3	45
EPI577980_A_Brisbane_10_2007	CY069322_A_Korea_WRAIR1038P_2009	2009.4.9	1.214	1	1	15	9.34	8	8	48
EPI577980_A_Brisbane_10_2007	CY069426_A_Japan_WRAIR1140P_2009	2009.2.9	0.214	0	0	14	8.323	7	6	47
EPI577980_A_Brisbane_10_2007	CY072221_A_New_York_20343_2010	2010.6.16	0.207	0	0	7	7.301	6	6	33
EPI577980_A_Brisbane_10_2007	CY077432_A_California_VRDL356_2009	2009.6.2	2.214	2	2	16	12.319	11	11	51
EPI577980_A_Brisbane_10_2007	CY084416_A_New_York_3918_2009	2009.6.5	1.214	1	1	15	11.3	10	8	50
EPI577980_A_Brisbane_10_2007	CY089740_A_Boston_40_2009	2009.2.27	0.218	0	0	14	6.312	5	4	47
EPI577980_A_Brisbane_10_2007	CY089756_A_Boston_75_2009	2009.1.16	1.218	1	1	15	7.325	6	6	46
EPI577980_A_Brisbane_10_2007	CY093237_A_South_Korea_WRAIR1171P_2009	2009.1.1	2.219	2	2	16	8.518	7	6	51
EPI577980_A_Brisbane_10_2007	CY093316_A_Kyrgyzstan_WRAIR1256P_2008	2008.12.1	1.218	1	1	15	6.32	5	5	45
EPI577980_A_Brisbane_10_2007	CY093348_A_Kuwait_WRAIR1561P_2009	2009.1.1	0.215	0	0	14	5.338	4	4	44
EPI577980_A_Brisbane_10_2007	CY106599_A_Hong_Kong_H090_671_V10_2009	2009.7.6	0.215	0	0	14	9.304	8	8	48
EPI577980_A_Brisbane_10_2007	CY106647_A_Hong_Kong_H090_689_V22_2009	2009.7.12	1.214	1	1	15	9.322	8	8	48
EPI577980_A_Brisbane_10_2007	CY106655_A_Hong_Kong_H090_692_V10_2009	2009.7.10	1.214	1	1	15	9.322	8	8	48
EPI577980_A_Brisbane_10_2007	CY106703_A_Hong_Kong_H090_714_V10_2009	2009.7.15	1.217	1	1	15	9.327	8	8	48
EPI577980_A_Brisbane_10_2007	CY106735_A_Hong_Kong_H090_720_V31_2009	2009.7.24	0.218	0	0	14	9.311	8	8	48
EPI577980_A_Brisbane_10_2007	CY106743_A_Hong_Kong_H090_724_V10_2009	2009.7.20	2.217	2	2	16	12.341	11	11	51
EPI577980_A_Brisbane_10_2007	CY106751_A_Hong_Kong_H090_724_V20_2009	2009.7.22	2.198	2	2	9	12.284	11	11	30
EPI577980_A_Brisbane_10_2007	CY106791_A_Hong_Kong_H090_733_V10_2009	2009.7.22	1.214	1	1	15	10.324	9	9	49
EPI577980_A_Brisbane_10_2007	CY106847_A_Hong_Kong_H090_739_V22_2009	2009.7.27	2.214	2	2	16	10.322	9	9	49
EPI577980_A_Brisbane_10_2007	CY106863_A_Hong_Kong_H090_739_V33_2009	2009.7.29	2.217	2	2	16	10.327	9	9	49
EPI577980_A_Brisbane_10_2007	CY106871_A_Hong_Kong_H090_741_V10_2009	2009.7.24	1.214	1	1	15	9.324	8	8	48
EPI577980_A_Brisbane_10_2007	CY106879_A_Hong_Kong_H090_747_V10_2009	2009.7.28	2.214	2	2	16	10.322	9	9	49
EPI577980_A_Brisbane_10_2007	CY113028_A_Netherlands_69_2009	2009.1.12	1.218	1	1	15	6.325	5	5	45
EPI577980_A_Brisbane_10_2007	CY113044_A_Netherlands_761_2009	2009.6.25	0.215	0	0	14	9.356	8	8	52
EPI577980_A_Brisbane_10_2007	CY115527_A_Hong_Kong_H090_689_V20_2009	2009.7.12	1.214	1	1	15	9.322	8	8	48
EPI577980_A_Brisbane_10_2007	CY115647_A_Hong_Kong_H090_726_V10_2009	2009.7.20	3.198	3	3	10	9.27	8	8	27
EPI577980_A_Brisbane_10_2007	CY115687_A_Hong_Kong_H090_734_V32_2009	2009.7.27	1.214	1	1	15	9.322	8	8	48
EPI577980_A_Brisbane_10_2007	CY115727_A_Hong_Kong_H090_739_V23_2009	2009.7.27	2.198	2	2	9	10.27	9	9	28
EPI577980_A_Brisbane_10_2007	CY115735_A_Hong_Kong_H090_739_V33_2009	2009.7.29	2.214	2	2	16	10.326	9	9	53
EPI577980_A_Brisbane_10_2007	CY147666_A_Mexico_24013_2008	2008.12.1	1.235	1	1	15	9.385	8	8	48
EPI577980_A_Brisbane_10_2007	EPI577969_A_Perth_16_2009	2009.4.7	1.198	1	1	8	11.288	10	10	29
EPI577980_A_Brisbane_10_2007	HQ664917_A_Nanjing_1655_2010	2010.9.10	2.235	2	2	16	10.368	9	8	49
EPI577980_A_Brisbane_10_2007	HQ664922_A_Nanjing_1654_2010	2010.9.10	3.23	3	3	17	11.941	11	8	49
EPI577980_A_Brisbane_10_2007	HQ664929_A_Nanjing_1663_2010	2010.9.10	1.232	1	1	15	10.365	9	8	49
EPI577980_A_Brisbane_10_2007	KY049985_A_Qinghai_178_2010	2010.3.15	1.231	1	1	15	9.548	8	7	48
EPI577969_A_Perth_16_2009	CY091580_A_Illinois_NHRC0002_2011	2011.1.19	1.032	1	1	15	15.552	15	15	55
EPI577969_A_Perth_16_2009	CY091588_A_California_NHRC0001_2011	2011.1.14	1.001	1	1	2	12.449	12	12	22
EPI577969_A_Perth_16_2009	CY092272_A_California_NHRC0003_2011	2011.1.28	1.025	1	1	15	12.531	12	12	52
EPI577969_A_Perth_16_2009	CY092288_A_California_NHRC0002_2011	2011.1.16	1.028	1	1	15	13.54	13	13	53
EPI577969_A_Perth_16_2009	CY093221_A_District_of_Columbia_WRAIR0300_2010	2010.11.17	4.03	4	4	18	14.552	14	14	54
EPI577969_A_Perth_16_2009	CY093540_A_Mexico_City_WRAIR3579T_2010	2010.12.9	2.028	2	2	16	12.534	12	12	50
EPI577969_A_Perth_16_2009	CY111165_A_Boston_DOA05_2011	2011.1.11	1.025	1	1	15	15.558	15	15	55
EPI577969_A_Perth_16_2009	CY111309_A_Boston_DOA48_2011	2011.2.16	1.03	1	1	15	18.603	18	17	58
EPI577969_A_Perth_16_2009	CY111317_A_Boston_DOA51_2011	2011.2.18	1.027	1	1	15	17.61	17	16	57
EPI577969_A_Perth_16_2009	CY111421_A_Boston_DOA78_2011	2011.3.14	1.028	1	1	15	15.563	15	15	55
EPI577969_A_Perth_16_2009	CY114428_A_Netherlands_063_2011	2011.1.5	2.041	2	2	16	16.8	16	15	56
EPI577969_A_Perth_16_2009	CY114516_A_Netherlands_034_2010	2010.12.23	1.028	1	1	15	13.537	13	13	53
EPI577969_A_Perth_16_2009	CY134520_A_Boston_DOA38_2011	2011.2.12	1.025	1	1	15	15.576	15	15	55
EPI577969_A_Perth_16_2009	CY134568_A_Boston_DOA47_2011	2011.2.14	1.025	1	1	15	14.531	14	14	54
EPI577969_A_Perth_16_2009	CY167515_A_Tennessee_F2018A_2011	2011.1.24	1.028	1	1	15	12.538	12	12	52
EPI577969_A_Perth_16_2009	CY167571_A_Tennessee_F2031A_2011	2011.2.7	2.027	2	2	16	12.545	12	12	52
EPI577969_A_Perth_16_2009	EPI417234_A_Victoria_361_2011	2011.10.24	2.012	2	2	8	17.509	17	17	44
EPI577969_A_Perth_16_2009	EPI556813_A_Texas_50_2012	2012.4.15	1.028	1	1	15	16.545	16	16	56
EPI577969_A_Perth_16_2009	KC882441_A_Iowa_19_2010	2010.12.30	1.025	1	1	15	13.529	13	13	53
EPI577969_A_Perth_16_2009	KC882476_A_Texas_24_2010	2010.12.31	1.028	1	1	15	19.557	19	19	59
EPI577969_A_Perth_16_2009	KC882565_A_New_Jersey_01_2011	2011.1.11	1.027	1	1	15	18.612	18	17	58
EPI577969_A_Perth_16_2009	KC882641_A_Texas_06_2011	2011.2.5	1.028	1	1	15	12.542	12	12	52
EPI577969_A_Perth_16_2009	KC892843_A_Nevada_12_2012	2012.3.30	2.042	2	2	16	23.651	23	23	63
EPI577969_A_Perth_16_2009	KR137644_A_Bethesda_NIH12_2011	2011.2.15	5.031	5	5	19	20.589	20	20	60
EPI577969_A_Perth_16_2009	KT888257_A_Moscow_1514A00504942N_2012	2012.1.19	5.031	5	5	19	15.617	15	15	55
EPI577969_A_Perth_16_2009	KT888258_A_Moscow_1514A00504950T_2012	2012.1.11	1.029	1	1	15	16.628	16	16	56
EPI577969_A_Perth_16_2009	KT888259_A_Moscow_1514A00505149T_2012	2012.4.12	3.31	3	3	17	21.594	21	21	61
EPI577969_A_Perth_16_2009	KT888260_A_Moscow_1514A00505153N_2012	2012.3.23	3.293	3	3	9	21.553	21	21	48
EPI577969_A_Perth_16_2009	KT888261_A_Moscow_1514A00505162N_2012	2012.4.13	3.307	3	3	17	21.587	21	21	61
EPI577969_A_Perth_16_2009	KT888262_A_Mexico_City_1514A00904139N_CP2_2010	2010.12.29	1.025	1	1	15	13.528	13	12	52
EPI577969_A_Perth_16_2009	KT888267_A_Amman_1514A01004462T_2012	2012.1.11	1.029	1	1	15	15.548	15	15	57
EPI577969_A_Perth_16_2009	KT888268_A_Amman_1514A01004465T_2011	2011.12.5	1.029	1	1	15	15.54	15	15	55
EPI577969_A_Perth_16_2009	KT888275_A_Hong_Kong_1514A01704826T_2011	2011.11.15	1.028	1	1	15	15.545	15	15	55
EPI577969_A_Perth_16_2009	KT888279_A_Prague_1514A06404885N_2012	2012.4.12	1.011	1	1	7	14.503	14	14	41
EPI577969_A_Perth_16_2009	KT888281_A_Sarajevo_1514A06604486N_2012	2012.1.11	2.526	2	2	16	15.026	15	14	54
EPI577969_A_Perth_16_2009	KT888283_A_Budapest_1514A07804502N_2011	2011.12.12	1.032	1	1	15	17.611	17	17	57
EPI577969_A_Perth_16_2009	KT888944_A_Yokosuka_SE680_2012	2012.1.24	1.029	1	1	15	18.628	18	18	58
EPI577969_A_Perth_16_2009	KT888945_A_Yokosuka_SE863_2012	2012.2.3	1.029	1	1	15	19.632	19	19	59
EPI577969_A_Perth_16_2009	KT889082_A_Japan_17_2012	2012.1.31	1.029	1	1	15	19.63	19	19	59
EPI577969_A_Perth_16_2009	KT889083_A_Korea_18_2012	2012.1.24	2.025	2	2	16	16.551	16	16	56
EPI577969_A_Perth_16_2009	KT889087_A_Japan_22_2011	2011.12.20	2.028	2	2	16	16.537	16	16	56
EPI577969_A_Perth_16_2009	KT889091_A_Japan_26_2012	2012.3.5	4.034	4	4	18	19.47	19	17	57
EPI577969_A_Perth_16_2009	KT889099_A_Korea_37_2012	2012.1.19	1.025	1	1	15	16.543	16	16	56
EPI577969_A_Perth_16_2009	KT889102_A_Kyrgyzstan_40_2012	2012.1.12	1.025	1	1	15	16.538	16	16	56
EPI577969_A_Perth_16_2009	KT889103_A_Kyrgyzstan_41_2012	2012.1.12	1.025	1	1	15	15.548	15	15	55
EPI577969_A_Perth_16_2009	KT889104_A_Japan_42_2012	2012.1.31	1.029	1	1	15	19.632	19	19	59
EPI577969_A_Perth_16_2009	KT889105_A_Japan_43_2012	2012.2.5	1.029	1	1	15	19.628	19	19	59
EPI577969_A_Perth_16_2009	KT889107_A_Korea_45_2012	2012.1.13	1.029	1	1	15	20.638	20	20	60
EPI577969_A_Perth_16_2009	KT889108_A_Korea_47_2012	2012.1.20	2.025	2	2	16	16.551	16	16	56
EPI577969_A_Perth_16_2009	MK640845_A_China_38887_2012	2012.8.29	2.029	2	2	16	18.554	18	18	58
EPI577969_A_Perth_16_2009	MK640846_A_China_38888_2012	2012.8.29	1.025	1	1	15	15.544	15	15	55
EPI577969_A_Perth_16_2009	MK640847_A_China_39207_2012	2012.9.26	1.025	1	1	15	17.548	17	17	57
EPI577969_A_Perth_16_2009	MK729833_A_New_York_WC_LVD_10_001_2010	2010.11.4	2.028	2	2	16	13.565	13	13	53
EPI577969_A_Perth_16_2009	MK729873_A_New_York_WC_LVD_10_006_2010	2010.12.16	4.873	5	4	20	16.562	17	13	61
EPI417234_A_Victoria_361_2011	CY134779_A_Texas_JMM_8_2012	2012.11.20	1.026	1	1	15	19.267	19	18	63
EPI417234_A_Victoria_361_2011	CY135131_A_Texas_JMM_54_2012	2012.12.6	2.024	2	2	16	10.761	11	10	62
EPI417234_A_Victoria_361_2011	CY148427_A_Boston_DOA2_112_2012	2012.12.4	1.003	1	1	3	8.612	9	7	12
EPI417234_A_Victoria_361_2011	CY148547_A_Boston_DOA2_128_2012	2012.12.18	1.02	1	1	15	7.737	8	6	59
EPI417234_A_Victoria_361_2011	CY148707_A_Boston_DOA2_149_2013	2013.1.9	2.02	2	2	16	4.701	5	4	56
EPI417234_A_Victoria_361_2011	CY148787_A_Boston_DOA2_161_2013	2013.1.2	1.02	1	1	15	7.734	8	6	59
EPI417234_A_Victoria_361_2011	CY148923_A_Boston_DOA2_180_2013	2013.1.13	2.015	2	2	16	4.663	5	4	56
